Geneid	"RNA STAR on data 17, data 15, and data 56: mapped.bam"	Public Name
WBGene00001093	6841	drp-1
WBGene00001094	6834	dars-1
WBGene00001095	1126	dars-2
WBGene00001096	3	dsc-1
WBGene00001099	938	dsc-4
WBGene00001101	1150	dsh-1
WBGene00001102	4406	dsh-2
WBGene00001103	83	dsl-1
WBGene00001104	893	dsl-2
WBGene00001105	378	dsl-3
WBGene00001106	0	dsl-4
WBGene00001107	2	dsl-5
WBGene00001108	21	dsl-6
WBGene00001109	11	dsl-7
WBGene00001110	1565	duo-1
WBGene00001111	15	duo-2
WBGene00001112	2694	duo-3
WBGene00001113	259	dur-1
WBGene00001115	325	dyb-1
WBGene00001116	92	dyc-1
WBGene00001117	45	dyf-1
WBGene00001118	152	dyf-2
WBGene00001119	699	dyf-3
WBGene00001121	40	dyf-5
WBGene00001122	43	dyf-6
WBGene00001123	91	dyf-7
WBGene00001127	105	dyf-11
WBGene00001129	22	dyf-13
WBGene00001130	792	dyn-1
WBGene00001131	2067	dys-1
WBGene00001132	393	alp-1
WBGene00001133	59	eat-2
WBGene00001134	2906	eat-3
WBGene00001135	20	eat-4
WBGene00001136	40	eat-5
WBGene00001137	15855	eat-6
WBGene00001145	357	eat-16
WBGene00001147	0	eat-18
WBGene00001148	1307	eat-20
WBGene00001149	4173	bcat-1
WBGene00001150	75	ech-1.1
WBGene00001151	1069	ech-2
WBGene00001152	606	ech-3
WBGene00001153	3634	ech-4
WBGene00001154	310	ech-5
WBGene00001155	6520	ech-6
WBGene00001156	415	ech-7
WBGene00001157	340	ech-8
WBGene00001158	175	ech-9
WBGene00001159	76	eff-1
WBGene00001160	5852	efk-1
WBGene00001161	3145	efl-1
WBGene00001162	677	efl-2
WBGene00001163	79	efn-2
WBGene00001164	40	efn-3
WBGene00001165	464	efn-4
WBGene00001166	7033	eftu-2
WBGene00001167	76731	eef-2
WBGene00001168	280296	eef-1A.1
WBGene00001169	12333	eef-1A.2
WBGene00001170	104	egl-1
WBGene00001171	32	egl-2
WBGene00001172	2241	egl-3
WBGene00001173	13437	egl-4
WBGene00001174	45	egl-5
WBGene00001175	280	egl-6
WBGene00001177	1493	egl-8
WBGene00001178	765	egl-9
WBGene00001179	329	egl-10
WBGene00001182	346	egl-13
WBGene00001184	289	egl-15
WBGene00001185	5	egl-17
WBGene00001186	2965	egl-18
WBGene00001187	177	egl-19
WBGene00001188	122	egl-20
WBGene00001189	1468	egl-21
WBGene00001190	133	egl-23
WBGene00001193	843	egl-26
WBGene00001194	6717	egl-27
WBGene00001196	3456	egl-30
WBGene00001202	54	egl-36
WBGene00001204	15	egl-38
WBGene00001207	110	egl-43
WBGene00001208	609	egl-44
WBGene00001209	9222	egl-45
WBGene00001210	98	egl-46
WBGene00001211	17	egl-47
WBGene00001214	2348	ego-1
WBGene00001215	2015	ego-2
WBGene00001223	1	ehn-3
WBGene00001224	2620	ehs-1
WBGene00001225	5982	eif-3.B
WBGene00001226	7612	eif-3.C
WBGene00001227	7449	eif-3.D
WBGene00001228	4666	eif-3.E
WBGene00001229	3119	eif-3.F
WBGene00001230	4191	eif-3.G
WBGene00001231	2166	eif-3.H
WBGene00001232	5298	eif-3.I
WBGene00001233	2839	eif-3.K
WBGene00001234	3717	eif-6
WBGene00001235	1801	elb-1
WBGene00001236	959	elc-1
WBGene00001237	3	elc-2
WBGene00001239	12642	elo-1
WBGene00001240	1727	elo-2
WBGene00001241	5084	elo-3
WBGene00001242	94	elo-4
WBGene00001243	1917	elo-5
WBGene00001244	3911	elo-6
WBGene00001245	3	elo-7
WBGene00001246	22	elo-8
WBGene00001247	107	elo-9
WBGene00001248	182	elp-1
WBGene00001249	606	elt-1
WBGene00001250	161	elt-2
WBGene00001251	255	elt-3
WBGene00001252	20	elt-4
WBGene00001253	311	elt-6
WBGene00001258	1958	emb-4
WBGene00001259	11510	emb-5
WBGene00001262	4897	emb-8
WBGene00001263	1839	emb-9
WBGene00001281	4581	emb-27
WBGene00001284	3219	emb-30
WBGene00001303	7398	sec-61.G
WBGene00001309	5542	emr-1
WBGene00001310	9	end-1
WBGene00001311	73	end-3
WBGene00001320	11507	ent-1
WBGene00001324	3759	eor-1
WBGene00001325	1774	eor-2
WBGene00001328	1053	epi-1
WBGene00001329	3442	epn-1
WBGene00001330	666	eps-8
WBGene00001331	2138	erd-2.1
WBGene00001332	2785	eri-1
WBGene00001333	6672	erm-1
WBGene00001334	4147	ero-1
WBGene00001335	579	F35A5.8
WBGene00001336	4897	qars-1
WBGene00001337	4198	ears-1
WBGene00001338	1020	ears-2
WBGene00001340	3131	etr-1
WBGene00001345	418	fos-1
WBGene00001352	3957	evl-14
WBGene00001358	1430	evl-20
WBGene00001362	16	exc-1
WBGene00001365	1284	exc-4
WBGene00001366	403	exc-5
WBGene00001368	310	exc-7
WBGene00001371	1765	exl-1
WBGene00001372	3868	exo-3
WBGene00001373	18	exp-1
WBGene00001374	83	exp-2
WBGene00001377	316	eya-1
WBGene00001385	28597	far-1
WBGene00001386	85443	far-2
WBGene00001387	10711	far-3
WBGene00001388	55	far-4
WBGene00001389	195	far-5
WBGene00001390	3134	far-6
WBGene00001391	156	far-7
WBGene00001392	2695	far-8
WBGene00001393	21164	fat-1
WBGene00001394	28792	fat-2
WBGene00001395	11760	fat-3
WBGene00001396	10092	fat-4
WBGene00001397	3299	fat-5
WBGene00001398	6207	fat-6
WBGene00001399	429	fat-7
WBGene00001400	11	fax-1
WBGene00001401	929	fbf-1
WBGene00001402	434	fbf-2
WBGene00001403	144	fbl-1
WBGene00001404	3098	fbp-1
WBGene00001405	2777	fce-1
WBGene00001406	672	fce-2
WBGene00001410	81	feh-1
WBGene00001411	2535	fem-1
WBGene00001412	5038	fem-2
WBGene00001413	2754	fem-3
WBGene00001414	118	fer-1
WBGene00001423	29512	fib-1
WBGene00001424	0	fis-1
WBGene00001425	1320	fis-2
WBGene00001426	4565	fkb-1
WBGene00001427	12240	fkb-2
WBGene00001428	634	fkb-3
WBGene00001429	21	fkb-4
WBGene00001430	515	fkb-5
WBGene00001431	6852	fkb-6
WBGene00001432	226	fkb-7
WBGene00001433	102	fkb-8
WBGene00001434	13	fkh-2
WBGene00001435	524	fkh-3
WBGene00001436	324	fkh-4
WBGene00001437	77	fkh-5
WBGene00001438	43	fkh-6
WBGene00001439	979	fkh-7
WBGene00001440	82	fkh-8
WBGene00001441	799	fkh-9
WBGene00001442	23	fkh-10
WBGene00001443	3270	fli-1
WBGene00001444	882	flp-1
WBGene00001445	145	flp-2
WBGene00001446	468	flp-3
WBGene00001447	107	flp-4
WBGene00001448	349	flp-5
WBGene00001449	1220	flp-6
WBGene00001450	230	flp-7
WBGene00001451	242	flp-8
WBGene00001452	620	flp-9
WBGene00001453	408	flp-10
WBGene00001454	341	flp-11
WBGene00001455	538	flp-12
WBGene00001456	186	flp-13
WBGene00001457	1014	flp-14
WBGene00001458	386	flp-15
WBGene00001459	318	flp-16
WBGene00001460	362	flp-17
WBGene00001461	785	flp-18
WBGene00001462	305	flp-19
WBGene00001463	81	flp-20
WBGene00001464	145	flp-21
WBGene00001465	145	flr-1
WBGene00001466	90	gpla-1
WBGene00001468	19	flr-4
WBGene00001470	1669	baz-2
WBGene00001475	606	fmi-1
WBGene00001476	10	fmo-1
WBGene00001477	927	fmo-2
WBGene00001478	452	fmo-3
WBGene00001479	585	fmo-4
WBGene00001480	415	fmo-5
WBGene00001481	2537	fog-1
WBGene00001482	1480	fog-2
WBGene00001483	45	fog-3
WBGene00001484	926	fox-1
WBGene00001485	1695	fre-1
WBGene00001486	918	frh-1
WBGene00001487	29	frk-1
WBGene00001488	4562	frm-1
WBGene00001489	902	frm-2
WBGene00001490	213	frm-3
WBGene00001491	4261	frm-4
WBGene00001492	19	frm-5.1
WBGene00001493	2914	frm-7
WBGene00001494	182	frm-8
WBGene00001495	24	F31B12.3
WBGene00001496	3469	frm-10
WBGene00001497	4574	fars-1
WBGene00001498	3494	fars-3
WBGene00001499	5568	fsn-1
WBGene00001500	2832	ftn-1
WBGene00001501	4860	ftn-2
WBGene00001502	6995	ftt-2
WBGene00001503	6761	fum-1
WBGene00001505	155	fut-1
WBGene00001506	2	fut-2
WBGene00001507	14	fut-4
WBGene00001508	195	fut-8
WBGene00001509	3691	fzo-1
WBGene00001510	3758	fzr-1
WBGene00001511	9812	fzy-1
WBGene00001512	35	gab-1
WBGene00001513	9236	gad-1
WBGene00001514	8982	xnd-1
WBGene00001515	30	gap-1
WBGene00001516	2017	gap-2
WBGene00001517	53	gar-1
WBGene00001518	58	gar-2
WBGene00001519	38	gar-3
WBGene00001520	1802	gas-1
WBGene00001522	563	gbh-1
WBGene00001523	689	gbh-2
WBGene00001526	2258	gck-1
WBGene00001527	1338	gcs-1
WBGene00001528	1	gcy-1
WBGene00001529	0	gcy-2
WBGene00001530	2	gcy-3
WBGene00001531	2	gcy-4
WBGene00001532	23	gcy-5
WBGene00001533	6	gcy-6
WBGene00001534	5	gcy-7
WBGene00001535	41	gcy-8
WBGene00001536	32	gcy-9
WBGene00001537	270	gcy-11
WBGene00001538	802	gcy-12
WBGene00001539	4	gcy-13
WBGene00001540	2	gcy-14
WBGene00001541	92	gcy-15
WBGene00001542	3	gcy-17
WBGene00001543	52	gcy-18
WBGene00001544	151	gcy-19
WBGene00001545	5	gcy-20
WBGene00001546	111	gcy-21
WBGene00001547	56	gcy-22
WBGene00001548	39	gcy-23
WBGene00001549	2	gcy-25
WBGene00001550	5	gcy-27
WBGene00001551	38	gcy-31
WBGene00001552	4	gcy-32
WBGene00001553	27	gcy-33
WBGene00001554	3	gcy-34
WBGene00001555	33	gcy-35
WBGene00001556	27	gcy-36
WBGene00001557	30	gcy-37
WBGene00001558	9770	gdi-1
WBGene00001559	343	gei-1
WBGene00001560	959	gei-3
WBGene00001561	5160	gei-4
WBGene00001562	3874	lin-66
WBGene00001563	2951	gei-6
WBGene00001564	11186	icl-1
WBGene00001565	1543	gei-8
WBGene00001566	1211	acdh-13
WBGene00001568	4415	snpc-4
WBGene00001569	2773	meg-3
WBGene00001570	49	gei-13
WBGene00001571	3658	gei-14
WBGene00001572	152	gei-15
WBGene00001574	6781	gei-17
WBGene00001575	6	gei-18
WBGene00001577	810	gem-4
WBGene00001578	498	ges-1
WBGene00001579	1435	gex-2
WBGene00001580	3536	gex-3
WBGene00001581	308	gfi-1
WBGene00001582	7983	gfi-2
WBGene00001583	1849	gfi-3
WBGene00001584	4655	nrde-4
WBGene00001585	2882	gfl-1
WBGene00001586	24	lgc-57
WBGene00001587	23	lgc-58
WBGene00001588	37	lgc-56
WBGene00001589	2647	gip-1
WBGene00001590	692	lipt-1
WBGene00001591	486	glc-1
WBGene00001592	153	glc-2
WBGene00001593	9	glc-3
WBGene00001594	133	glc-4
WBGene00001595	26647	gld-1
WBGene00001596	5642	gld-2
WBGene00001597	12353	gld-3
WBGene00001598	8991	glh-1
WBGene00001599	4839	glh-2
WBGene00001600	1996	glh-3
WBGene00001601	1808	glh-4
WBGene00001602	687	gln-1
WBGene00001603	11	gln-2
WBGene00001604	4382	gln-3
WBGene00001605	3	gln-4
WBGene00001606	10941	gln-5
WBGene00001607	29380	gln-6
WBGene00001608	9	pugs-5
WBGene00001609	5833	glp-1
WBGene00001612	17	glr-1
WBGene00001613	60	glr-2
WBGene00001614	8	glr-3
WBGene00001615	151	glr-4
WBGene00001616	41	glr-5
WBGene00001617	277	glr-6
WBGene00001618	26	glr-7
WBGene00001619	18	glr-8
WBGene00001620	1115	glt-1
WBGene00001621	76	glt-3
WBGene00001622	197	glt-4
WBGene00001623	71	glt-5
WBGene00001624	20	glt-6
WBGene00001625	17	glt-7
WBGene00001626	5	gly-1
WBGene00001627	198	gly-2
WBGene00001628	3142	gly-3
WBGene00001629	1270	gly-4
WBGene00001630	2701	gly-5
WBGene00001631	373	gly-6
WBGene00001632	3817	gly-7
WBGene00001633	561	gly-8
WBGene00001635	4167	gly-10
WBGene00001636	263	gly-11
WBGene00001637	111	gly-12
WBGene00001638	703	gly-13
WBGene00001639	213	gly-14
WBGene00001640	1	gly-15
WBGene00001641	1	gly-16
WBGene00001642	0	gly-17
WBGene00001643	13	gly-18
WBGene00001644	169	gly-19
WBGene00001645	5648	gly-20
WBGene00001646	154	gna-1
WBGene00001647	6984	gna-2
WBGene00001648	5476	goa-1
WBGene00001649	804	gob-1
WBGene00001650	196	gon-1
WBGene00001651	1140	gon-2
WBGene00001653	4432	gon-4
WBGene00001660	892	gop-1
WBGene00001661	3349	gop-2
WBGene00001662	3313	gop-3
WBGene00001663	94	gpa-1
WBGene00001664	17	gpa-2
WBGene00001665	18	gpa-3
WBGene00001666	78	gpa-4
WBGene00001667	3	gpa-5
WBGene00001668	5	gpa-6
WBGene00001669	169	gpa-7
WBGene00001670	9	gpa-8
WBGene00001671	67	gpa-9
WBGene00001672	22	gpa-10
WBGene00001673	14	gpa-11
WBGene00001674	77	gpa-12
WBGene00001675	33	gpa-13
WBGene00001676	31	gpa-14
WBGene00001677	34	gpa-15
WBGene00001678	1893	gpa-16
WBGene00001679	8137	gpb-1
WBGene00001680	293	gpb-2
WBGene00001681	25	gpc-1
WBGene00001682	2829	gpc-2
WBGene00001683	9467	gpd-1
WBGene00001684	2795	gpd-2
WBGene00001685	3620	gpd-3
WBGene00001686	3437	gpd-4
WBGene00001687	72	gpn-1
WBGene00001688	653	gpr-1
WBGene00001689	826	gpr-2
WBGene00001690	17	grd-1
WBGene00001691	12	grd-2
WBGene00001692	43	grd-3
WBGene00001693	18	grd-4
WBGene00001694	139	grd-5
WBGene00001695	11	grd-6
WBGene00001696	11	grd-7
WBGene00001697	3	grd-8
WBGene00001698	5	grd-9
WBGene00001699	2	grd-10
WBGene00001700	29	grd-11
WBGene00001701	5	grd-12
WBGene00001702	8	grd-13
WBGene00001703	10	grd-14
WBGene00001704	5	grd-15
WBGene00001705	11	grd-16
WBGene00001706	10	grd-17
WBGene00001707	151	grh-1
WBGene00001708	1212	grk-1
WBGene00001709	370	grk-2
WBGene00001710	27	grl-1
WBGene00001711	10	grl-2
WBGene00001712	15	grl-3
WBGene00001713	251	grl-4
WBGene00001714	7	grl-5
WBGene00001715	9	grl-6
WBGene00001716	4	grl-7
WBGene00001717	25	grl-8
WBGene00001718	14	grl-9
WBGene00001719	252	grl-10
WBGene00001720	2	grl-11
WBGene00001721	7	grl-12
WBGene00001722	3	grl-13
WBGene00001723	64	grl-14
WBGene00001724	21	grl-15
WBGene00001725	56	grl-16
WBGene00001726	95	grl-17
WBGene00001727	38	grl-18
WBGene00001728	2	grl-19
WBGene00001729	1	grl-20
WBGene00001730	14	grl-21
WBGene00001731	56	grl-22
WBGene00001732	4	grl-23
WBGene00001733	2	grl-24
WBGene00001734	14	grl-25
WBGene00001735	46	grl-26
WBGene00001736	6	grl-27
WBGene00001737	2	grl-28
WBGene00001738	2	grl-29
WBGene00001739	5	grl-30
WBGene00001740	1202	gro-1
WBGene00001743	2764	grp-1
WBGene00001744	4579	gars-1
WBGene00001745	28	gsa-1
WBGene00001746	2740	gsk-3
WBGene00001747	6548	gsp-1
WBGene00001748	13614	gsp-2
WBGene00001749	4991	gst-1
WBGene00001750	12	gst-2
WBGene00001751	37	gst-3
WBGene00001752	255	gst-4
WBGene00001753	1123	gst-5
WBGene00001754	161	gst-6
WBGene00001755	5963	gst-7
WBGene00001756	12	gst-8
WBGene00001757	22	gst-9
WBGene00001758	274	gst-10
WBGene00001759	6	gst-11
WBGene00001760	35	gst-12
WBGene00001761	507	gst-13
WBGene00001762	8	gst-14
WBGene00001763	33	gst-15
WBGene00001764	155	gst-16
WBGene00001765	9	gst-17
WBGene00001766	1	gst-18
WBGene00001767	7	gst-19
WBGene00001768	235	gst-20
WBGene00001769	80	gst-21
WBGene00001770	183	gst-22
WBGene00001771	9	gst-23
WBGene00001772	307	gst-24
WBGene00001773	5	gst-25
WBGene00001774	262	gst-26
WBGene00001775	451	gst-27
WBGene00001776	38	gst-28
WBGene00001777	103	gst-29
WBGene00001778	29	gst-30
WBGene00001779	16	gst-31
WBGene00001780	26	gst-32
WBGene00001781	20	gst-33
WBGene00001782	1	gst-34
WBGene00001783	58	gst-35
WBGene00001784	639	gst-36
WBGene00001785	1	gst-37
WBGene00001786	6	gst-38
WBGene00001787	327	gst-39
WBGene00001788	36	gst-40
WBGene00001789	69	gst-41
WBGene00001790	248	gst-42
WBGene00001791	446	gst-43
WBGene00001792	85	gst-44
WBGene00001793	3250	gsy-1
WBGene00001794	2640	gta-1
WBGene00001795	856	gtl-1
WBGene00001796	50	gtl-2
WBGene00001803	91	lite-1
WBGene00001804	10	gur-3
WBGene00001805	23	gur-4
WBGene00001806	17	gur-5
WBGene00001808	1748	gut-2
WBGene00001811	276	haf-1
WBGene00001812	5100	haf-2
WBGene00001813	2437	haf-3
WBGene00001814	558	haf-4
WBGene00001815	1915	hmt-1
WBGene00001816	684	haf-6
WBGene00001817	300	haf-7
WBGene00001818	0	haf-8
WBGene00001819	386	haf-9
WBGene00001820	632	ham-1
WBGene00001821	144	ham-2
WBGene00001823	1047	hap-1
WBGene00001824	282	hbl-1
WBGene00001827	7368	hcf-1
WBGene00001828	1166	hch-1
WBGene00001829	9972	hcp-1
WBGene00001830	6785	hcp-2
WBGene00001831	5383	hcp-3
WBGene00001832	8155	hcp-4
WBGene00001833	6194	hcp-6
WBGene00001834	9315	hda-1
WBGene00001835	3006	hda-2
WBGene00001836	3265	hda-3
WBGene00001837	746	hda-4
WBGene00001838	1981	hda-10
WBGene00001839	38	hdl-1
WBGene00001840	19842	hel-1
WBGene00001841	34	hen-1
WBGene00001842	134	her-1
WBGene00001843	865	hgo-1
WBGene00001844	780	hid-1
WBGene00001851	3147	hif-1
WBGene00001852	1716	hil-1
WBGene00001853	5088	hil-2
WBGene00001854	3413	hil-3
WBGene00001855	18051	hil-4
WBGene00001856	20652	hil-5
WBGene00001857	29	hil-6
WBGene00001858	409	hil-7
WBGene00001859	48	hil-8
WBGene00001860	6812	him-1
WBGene00001862	6681	him-3
WBGene00001863	695	him-4
WBGene00001864	1443	him-5
WBGene00001865	3017	him-6
WBGene00001867	1812	him-8
WBGene00001869	4288	him-10
WBGene00001872	1155	him-14
WBGene00001874	6148	him-17
WBGene00001875	40	his-1
WBGene00001876	15	his-2
WBGene00001877	41	his-3
WBGene00001878	12	his-4
WBGene00001879	11	his-5
WBGene00001880	14	his-6
WBGene00001881	13	his-7
WBGene00001882	11	his-8
WBGene00001883	0	his-9
WBGene00001884	0	his-10
WBGene00001885	0	his-11
WBGene00001886	0	his-12
WBGene00001887	0	his-13
WBGene00001888	0	his-14
WBGene00001889	0	his-15
WBGene00001890	2	his-16
WBGene00001891	2	his-17
WBGene00001892	4	his-18
WBGene00001893	0	his-19
WBGene00001894	0	his-20
WBGene00001895	0	his-21
WBGene00001896	0	his-22
WBGene00001898	6480	his-24
WBGene00001899	0	his-25
WBGene00001900	0	his-26
WBGene00001901	0	his-27
WBGene00001902	0	his-28
WBGene00001903	1	his-29
WBGene00001904	0	his-30
WBGene00001905	75	his-31
WBGene00001906	110	his-32
WBGene00001907	0	his-33
WBGene00001908	0	his-34
WBGene00001909	1988	his-35
WBGene00001910	3970	C50F4.6
WBGene00001911	2215	his-37
WBGene00001912	34	his-38
WBGene00001913	1	his-39
WBGene00001914	28	his-40
WBGene00001915	1551	his-41
WBGene00001916	4	his-42
WBGene00001917	0	his-43
WBGene00001918	0	his-44
WBGene00001919	0	his-45
WBGene00001920	0	his-46
WBGene00001921	0	his-47
WBGene00001922	69	his-48
WBGene00001923	0	his-49
WBGene00001924	0	his-50
WBGene00001925	0	his-51
WBGene00001926	0	his-52
WBGene00001927	0	his-53
WBGene00001928	0	his-54
WBGene00001929	0	his-55
WBGene00001930	0	his-56
WBGene00001931	2	his-57
WBGene00001932	0	his-58
WBGene00001933	210	his-59
WBGene00001934	520	his-60
WBGene00001935	166	his-61
WBGene00001936	260	his-62
WBGene00001937	31	his-63
WBGene00001938	66	his-64
WBGene00001939	1	his-65
WBGene00001940	0	his-66
WBGene00001941	164	his-67
WBGene00001942	576	his-68
WBGene00001943	9	his-69
WBGene00001944	2	his-70
WBGene00001945	867	his-71
WBGene00001946	17637	his-72
WBGene00001947	0	his-73
WBGene00001948	41	hlh-1
WBGene00001949	1686	hlh-2
WBGene00001950	264	hlh-3
WBGene00001951	18	hlh-4
WBGene00001952	26	hlh-6
WBGene00001953	20	hlh-8
WBGene00001954	3	hlh-10
WBGene00001955	812	hlh-11
WBGene00001956	10	hlh-12
WBGene00001957	18	hlh-13
WBGene00001958	89	hlh-14
WBGene00001959	2	hlh-15
WBGene00001960	62	hlh-16
WBGene00001961	1	hlh-17
WBGene00001962	1	hlh-19
WBGene00001963	176	btb-1
WBGene00001964	0	hlh-25
WBGene00001965	0	hlh-26
WBGene00001966	3	hlh-27
WBGene00001967	0	hlh-28
WBGene00001968	1	hlh-29
WBGene00001971	44634	hmg-1.1
WBGene00001972	5480	hmg-1.2
WBGene00001973	9458	hmg-3
WBGene00001974	12744	hmg-4
WBGene00001975	4622	hmg-5
WBGene00001976	0	hmg-11
WBGene00001977	15097	hmg-12
WBGene00001978	4297	hmp-1
WBGene00001979	5065	hmp-2
WBGene00001980	8707	hmr-1
WBGene00001981	45	hnd-1
WBGene00001983	5699	elac-2
WBGene00001984	6	hog-1
WBGene00001985	2456	hop-1
WBGene00001986	48	hot-1
WBGene00001987	27	hot-2
WBGene00001988	22	hot-3
WBGene00001989	53	hot-4
WBGene00001990	34	hot-5
WBGene00001991	94	hot-6
WBGene00001992	17	hot-7
WBGene00001993	1865	hpd-1
WBGene00001994	2091	hpk-1
WBGene00001995	272	hpl-1
WBGene00001996	4408	hpl-2
WBGene00001997	1021	hpr-9
WBGene00001998	3232	hpr-17
WBGene00001999	23581	hrpa-1
WBGene00002000	9564	hrpr-1
WBGene00002001	4587	hars-1
WBGene00002002	2439	hsb-1
WBGene00002003	4233	hse-5
WBGene00002004	4327	hsf-1
WBGene00002005	58258	hsp-1
WBGene00002006	12	hsp-2
WBGene00002007	17119	hsp-3
WBGene00002008	10660	hsp-4
WBGene00002010	11628	hsp-6
WBGene00002011	284	hsp-12.2
WBGene00002012	55	hsp-12.3
WBGene00002013	166	hsp-12.6
WBGene00002015	0	hsp-16.1
WBGene00002016	106	hsp-16.2
WBGene00002017	0	hsp-16.11
WBGene00002018	120	hsp-16.41
WBGene00002019	0	hsp-16.48
WBGene00002020	0	hsp-16.49
WBGene00002021	961	hsp-17
WBGene00002023	885	hsp-25
WBGene00002024	1901	hsp-43
WBGene00002025	6380	hsp-60
WBGene00002026	175	hsp-70
WBGene00002027	12499	hsr-9
WBGene00002028	2483	hst-1
WBGene00002029	777	hst-2
WBGene00002030	43	hst-3.1
WBGene00002031	611	hst-6
WBGene00002032	3706	htp-1
WBGene00002033	2560	htp-2
WBGene00002034	5456	htp-3
WBGene00002035	3882	hum-1
WBGene00002036	7467	hum-2
WBGene00002037	582	hum-4
WBGene00002038	839	hum-5
WBGene00002039	130	hum-6
WBGene00002040	559	hum-7
WBGene00002041	683	hum-8
WBGene00002042	1330	hus-1
WBGene00002043	3700	hyl-1
WBGene00002044	1518	hyl-2
WBGene00002045	44363	icd-1
WBGene00002046	3617	icln-1
WBGene00002047	6670	icp-1
WBGene00002048	664	ida-1
WBGene00002050	743	ifa-1
WBGene00002051	34	ifa-3
WBGene00002052	456	ifa-4
WBGene00002053	1817	ifb-1
WBGene00002054	409	ifb-2
WBGene00002055	82	ifc-1
WBGene00002056	1270	ifc-2
WBGene00002057	56	ifd-1
WBGene00002058	281	ifd-2
WBGene00002059	9121	ife-1
WBGene00002060	1089	ife-2
WBGene00002061	7883	ife-3
WBGene00002062	301	ife-4
WBGene00002063	581	ife-5
WBGene00002064	18340	iff-1
WBGene00002065	3479	iff-2
WBGene00002066	12017	ifg-1
WBGene00002067	6	ifp-1
WBGene00002068	13876	ify-1
WBGene00002069	197	ikb-1
WBGene00002070	4587	ile-1
WBGene00002071	1030	ile-2
WBGene00002072	4972	ima-1
WBGene00002073	18677	ima-2
WBGene00002074	9551	ima-3
WBGene00002075	5883	imb-1
WBGene00002076	5604	imb-2
WBGene00002077	23670	imb-3
WBGene00002078	12511	xpo-1
WBGene00002079	8517	xpo-2
WBGene00002080	3575	xpo-3
WBGene00002081	1370	ina-1
WBGene00002083	13629	inf-1
WBGene00002084	47	ins-1
WBGene00002085	410	ins-2
WBGene00002086	94	ins-3
WBGene00002087	57	ins-4
WBGene00002088	58	ins-5
WBGene00002089	80	ins-6
WBGene00002090	400	ins-7
WBGene00002091	103	ins-8
WBGene00002092	16	ins-9
WBGene00002093	33	ins-10
WBGene00002094	5	ins-11
WBGene00002095	5	ins-12
WBGene00002096	1	ins-13
WBGene00002097	10	ins-14
WBGene00002098	2	ins-15
WBGene00002099	12	ins-16
WBGene00002100	270	ins-17
WBGene00002101	47	ins-18
WBGene00002102	3359	ins-19
WBGene00002103	12	ins-20
WBGene00002104	2	ins-21
WBGene00002105	297	ins-22
WBGene00002106	117	ins-23
WBGene00002107	54	ins-24
