Geneid	"RNA STAR on data 17, data 15, and data 9: mapped.bam"	Public Name
WBGene00001064	294	dpy-2
WBGene00001065	165	dpy-3
WBGene00001066	42	dpy-4
WBGene00001067	30	dpy-5
WBGene00001068	39	dpy-6
WBGene00001069	178	dpy-7
WBGene00001070	47	dpy-8
WBGene00001071	59	dpy-9
WBGene00001072	416	dpy-10
WBGene00001073	10780	dpy-11
WBGene00001074	41	dpy-13
WBGene00001075	4260	dpy-14
WBGene00001076	2452	dpy-17
WBGene00001077	3383	dpy-18
WBGene00001078	694	dpy-19
WBGene00001079	8	dpy-20
WBGene00001080	6829	dpy-21
WBGene00001081	11158	dpy-22
WBGene00001082	4542	dpy-23
WBGene00001085	18091	dpy-26
WBGene00001086	7506	dpy-27
WBGene00001087	17885	dpy-28
WBGene00001088	9506	dpy-30
WBGene00001089	2148	dre-1
WBGene00001090	6981	drh-1
WBGene00001091	2219	drh-2
WBGene00001092	4801	dro-1
WBGene00001093	16891	drp-1
WBGene00001094	19721	dars-1
WBGene00001095	2173	dars-2
WBGene00001096	5	dsc-1
WBGene00001099	1994	dsc-4
WBGene00001101	2675	dsh-1
WBGene00001102	12321	dsh-2
WBGene00001103	235	dsl-1
WBGene00001104	2199	dsl-2
WBGene00001105	590	dsl-3
WBGene00001106	0	dsl-4
WBGene00001107	3	dsl-5
WBGene00001108	47	dsl-6
WBGene00001109	11	dsl-7
WBGene00001110	4713	duo-1
WBGene00001111	21	duo-2
WBGene00001112	9674	duo-3
WBGene00001113	499	dur-1
WBGene00001115	586	dyb-1
WBGene00001116	264	dyc-1
WBGene00001117	137	dyf-1
WBGene00001118	256	dyf-2
WBGene00001119	932	dyf-3
WBGene00001121	50	dyf-5
WBGene00001122	71	dyf-6
WBGene00001123	296	dyf-7
WBGene00001127	150	dyf-11
WBGene00001129	25	dyf-13
WBGene00001130	5034	dyn-1
WBGene00001131	5026	dys-1
WBGene00001132	1261	alp-1
WBGene00001133	74	eat-2
WBGene00001134	10678	eat-3
WBGene00001135	60	eat-4
WBGene00001136	35	eat-5
WBGene00001137	63622	eat-6
WBGene00001145	957	eat-16
WBGene00001147	4	eat-18
WBGene00001148	4338	eat-20
WBGene00001149	11325	bcat-1
WBGene00001150	251	ech-1.1
WBGene00001151	1807	ech-2
WBGene00001152	730	ech-3
WBGene00001153	7319	ech-4
WBGene00001154	2328	ech-5
WBGene00001155	11096	ech-6
WBGene00001156	750	ech-7
WBGene00001157	536	ech-8
WBGene00001158	428	ech-9
WBGene00001159	187	eff-1
WBGene00001160	14048	efk-1
WBGene00001161	8270	efl-1
WBGene00001162	2497	efl-2
WBGene00001163	148	efn-2
WBGene00001164	56	efn-3
WBGene00001165	778	efn-4
WBGene00001166	27596	eftu-2
WBGene00001167	385790	eef-2
WBGene00001168	891281	eef-1A.1
WBGene00001169	46724	eef-1A.2
WBGene00001170	96	egl-1
WBGene00001171	164	egl-2
WBGene00001172	5173	egl-3
WBGene00001173	33385	egl-4
WBGene00001174	126	egl-5
WBGene00001175	480	egl-6
WBGene00001177	4796	egl-8
WBGene00001178	1858	egl-9
WBGene00001179	1487	egl-10
WBGene00001182	583	egl-13
WBGene00001184	1151	egl-15
WBGene00001185	5	egl-17
WBGene00001186	5322	egl-18
WBGene00001187	878	egl-19
WBGene00001188	199	egl-20
WBGene00001189	3563	egl-21
WBGene00001190	230	egl-23
WBGene00001193	1605	egl-26
WBGene00001194	22344	egl-27
WBGene00001196	6988	egl-30
WBGene00001202	108	egl-36
WBGene00001204	44	egl-38
WBGene00001207	366	egl-43
WBGene00001208	1430	egl-44
WBGene00001209	43460	egl-45
WBGene00001210	142	egl-46
WBGene00001211	24	egl-47
WBGene00001214	12396	ego-1
WBGene00001215	8346	ego-2
WBGene00001223	0	ehn-3
WBGene00001224	8473	ehs-1
WBGene00001225	24815	eif-3.B
WBGene00001226	30358	eif-3.C
WBGene00001227	22063	eif-3.D
WBGene00001228	15198	eif-3.E
WBGene00001229	10148	eif-3.F
WBGene00001230	10261	eif-3.G
WBGene00001231	8281	eif-3.H
WBGene00001232	16751	eif-3.I
WBGene00001233	5866	eif-3.K
WBGene00001234	7106	eif-6
WBGene00001235	2927	elb-1
WBGene00001236	4329	elc-1
WBGene00001237	3	elc-2
WBGene00001239	19112	elo-1
WBGene00001240	3008	elo-2
WBGene00001241	9024	elo-3
WBGene00001242	135	elo-4
WBGene00001243	3270	elo-5
WBGene00001244	6612	elo-6
WBGene00001245	1	elo-7
WBGene00001246	30	elo-8
WBGene00001247	299	elo-9
WBGene00001248	370	elp-1
WBGene00001249	1484	elt-1
WBGene00001250	496	elt-2
WBGene00001251	672	elt-3
WBGene00001252	30	elt-4
WBGene00001253	450	elt-6
WBGene00001258	19457	emb-4
WBGene00001259	48279	emb-5
WBGene00001262	11254	emb-8
WBGene00001263	8460	emb-9
WBGene00001281	9906	emb-27
WBGene00001284	8247	emb-30
WBGene00001303	9866	sec-61.G
WBGene00001309	5984	emr-1
WBGene00001310	5	end-1
WBGene00001311	66	end-3
WBGene00001320	26383	ent-1
WBGene00001324	7928	eor-1
WBGene00001325	3044	eor-2
WBGene00001328	4708	epi-1
WBGene00001329	9193	epn-1
WBGene00001330	2329	eps-8
WBGene00001331	4362	erd-2.1
WBGene00001332	6286	eri-1
WBGene00001333	21073	erm-1
WBGene00001334	7963	ero-1
WBGene00001335	1056	F35A5.8
WBGene00001336	16613	qars-1
WBGene00001337	21865	ears-1
WBGene00001338	1565	ears-2
WBGene00001340	8978	etr-1
WBGene00001345	1141	fos-1
WBGene00001352	16831	evl-14
WBGene00001358	1406	evl-20
WBGene00001362	53	exc-1
WBGene00001365	3292	exc-4
WBGene00001366	944	exc-5
WBGene00001368	872	exc-7
WBGene00001371	2630	exl-1
WBGene00001372	5440	exo-3
WBGene00001373	26	exp-1
WBGene00001374	132	exp-2
WBGene00001377	699	eya-1
WBGene00001385	66158	far-1
WBGene00001386	131354	far-2
WBGene00001387	12259	far-3
WBGene00001388	101	far-4
WBGene00001389	263	far-5
WBGene00001390	7525	far-6
WBGene00001391	154	far-7
WBGene00001392	5020	far-8
WBGene00001393	54003	fat-1
WBGene00001394	74136	fat-2
WBGene00001395	22059	fat-3
WBGene00001396	22858	fat-4
WBGene00001397	5510	fat-5
WBGene00001398	12640	fat-6
WBGene00001399	821	fat-7
WBGene00001400	25	fax-1
WBGene00001401	2098	fbf-1
WBGene00001402	1372	fbf-2
WBGene00001403	476	fbl-1
WBGene00001404	7461	fbp-1
WBGene00001405	5710	fce-1
WBGene00001406	1427	fce-2
WBGene00001410	174	feh-1
WBGene00001411	6886	fem-1
WBGene00001412	12400	fem-2
WBGene00001413	4201	fem-3
WBGene00001414	195	fer-1
WBGene00001423	42341	fib-1
WBGene00001424	1	fis-1
WBGene00001425	1576	fis-2
WBGene00001426	7180	fkb-1
WBGene00001427	18113	fkb-2
WBGene00001428	908	fkb-3
WBGene00001429	27	fkb-4
WBGene00001430	1101	fkb-5
WBGene00001431	18497	fkb-6
WBGene00001432	377	fkb-7
WBGene00001433	160	fkb-8
WBGene00001434	22	fkh-2
WBGene00001435	830	fkh-3
WBGene00001436	639	fkh-4
WBGene00001437	133	fkh-5
WBGene00001438	100	fkh-6
WBGene00001439	2738	fkh-7
WBGene00001440	104	fkh-8
WBGene00001441	2708	fkh-9
WBGene00001442	31	fkh-10
WBGene00001443	10939	fli-1
WBGene00001444	939	flp-1
WBGene00001445	176	flp-2
WBGene00001446	728	flp-3
WBGene00001447	143	flp-4
WBGene00001448	429	flp-5
WBGene00001449	2206	flp-6
WBGene00001450	280	flp-7
WBGene00001451	239	flp-8
WBGene00001452	978	flp-9
WBGene00001453	629	flp-10
WBGene00001454	556	flp-11
WBGene00001455	521	flp-12
WBGene00001456	254	flp-13
WBGene00001457	1121	flp-14
WBGene00001458	414	flp-15
WBGene00001459	506	flp-16
WBGene00001460	366	flp-17
WBGene00001461	1079	flp-18
WBGene00001462	328	flp-19
WBGene00001463	113	flp-20
WBGene00001464	161	flp-21
WBGene00001465	273	flr-1
WBGene00001466	150	gpla-1
WBGene00001468	54	flr-4
WBGene00001470	5763	baz-2
WBGene00001475	1593	fmi-1
WBGene00001476	25	fmo-1
WBGene00001477	2486	fmo-2
WBGene00001478	1319	fmo-3
WBGene00001479	1807	fmo-4
WBGene00001480	708	fmo-5
WBGene00001481	3732	fog-1
WBGene00001482	3173	fog-2
WBGene00001483	80	fog-3
WBGene00001484	1865	fox-1
WBGene00001485	4531	fre-1
WBGene00001486	1044	frh-1
WBGene00001487	69	frk-1
WBGene00001488	16179	frm-1
WBGene00001489	1948	frm-2
WBGene00001490	557	frm-3
WBGene00001491	10246	frm-4
WBGene00001492	435	frm-5.1
WBGene00001493	8177	frm-7
WBGene00001494	638	frm-8
WBGene00001495	46	F31B12.3
WBGene00001496	6559	frm-10
WBGene00001497	9973	fars-1
WBGene00001498	9555	fars-3
WBGene00001499	10879	fsn-1
WBGene00001500	3820	ftn-1
WBGene00001501	7843	ftn-2
WBGene00001502	18055	ftt-2
WBGene00001503	20622	fum-1
WBGene00001505	332	fut-1
WBGene00001506	4	fut-2
WBGene00001507	31	fut-4
WBGene00001508	463	fut-8
WBGene00001509	8828	fzo-1
WBGene00001510	9463	fzr-1
WBGene00001511	20564	fzy-1
WBGene00001512	47	gab-1
WBGene00001513	17405	gad-1
WBGene00001514	15269	xnd-1
WBGene00001515	192	gap-1
WBGene00001516	4949	gap-2
WBGene00001517	92	gar-1
WBGene00001518	129	gar-2
WBGene00001519	102	gar-3
WBGene00001520	4357	gas-1
WBGene00001522	1159	gbh-1
WBGene00001523	915	gbh-2
WBGene00001526	7366	gck-1
WBGene00001527	10281	gcs-1
WBGene00001528	3	gcy-1
WBGene00001529	1	gcy-2
WBGene00001530	4	gcy-3
WBGene00001531	13	gcy-4
WBGene00001532	21	gcy-5
WBGene00001533	7	gcy-6
WBGene00001534	9	gcy-7
WBGene00001535	64	gcy-8
WBGene00001536	57	gcy-9
WBGene00001537	547	gcy-11
WBGene00001538	4108	gcy-12
WBGene00001539	2	gcy-13
WBGene00001540	3	gcy-14
WBGene00001541	91	gcy-15
WBGene00001542	3	gcy-17
WBGene00001543	184	gcy-18
WBGene00001544	292	gcy-19
WBGene00001545	18	gcy-20
WBGene00001546	197	gcy-21
WBGene00001547	131	gcy-22
WBGene00001548	84	gcy-23
WBGene00001549	7	gcy-25
WBGene00001550	9	gcy-27
WBGene00001551	55	gcy-31
WBGene00001552	21	gcy-32
WBGene00001553	60	gcy-33
WBGene00001554	4	gcy-34
WBGene00001555	65	gcy-35
WBGene00001556	30	gcy-36
WBGene00001557	57	gcy-37
WBGene00001558	32611	gdi-1
WBGene00001559	1066	gei-1
WBGene00001560	3413	gei-3
WBGene00001561	12520	gei-4
WBGene00001562	12547	lin-66
WBGene00001563	12122	gei-6
WBGene00001564	35070	icl-1
WBGene00001565	6451	gei-8
WBGene00001566	3249	acdh-13
WBGene00001568	14795	snpc-4
WBGene00001569	7375	meg-3
WBGene00001570	148	gei-13
WBGene00001571	6879	gei-14
WBGene00001572	461	gei-15
WBGene00001574	20005	gei-17
WBGene00001575	15	gei-18
WBGene00001577	1871	gem-4
WBGene00001578	1234	ges-1
WBGene00001579	7220	gex-2
WBGene00001580	10243	gex-3
WBGene00001581	1432	gfi-1
WBGene00001582	15806	gfi-2
WBGene00001583	4553	gfi-3
WBGene00001584	13412	nrde-4
WBGene00001585	2529	gfl-1
WBGene00001586	53	lgc-57
WBGene00001587	46	lgc-58
WBGene00001588	34	lgc-56
WBGene00001589	8359	gip-1
WBGene00001590	988	lipt-1
WBGene00001591	1291	glc-1
WBGene00001592	292	glc-2
WBGene00001593	29	glc-3
WBGene00001594	200	glc-4
WBGene00001595	83521	gld-1
WBGene00001596	26159	gld-2
WBGene00001597	35304	gld-3
WBGene00001598	28389	glh-1
WBGene00001599	17162	glh-2
WBGene00001600	6265	glh-3
WBGene00001601	6141	glh-4
WBGene00001602	1525	gln-1
WBGene00001603	7	gln-2
WBGene00001604	8629	gln-3
WBGene00001605	4	gln-4
WBGene00001606	22678	gln-5
WBGene00001607	60541	gln-6
WBGene00001608	11	pugs-5
WBGene00001609	27943	glp-1
WBGene00001612	48	glr-1
WBGene00001613	68	glr-2
WBGene00001614	12	glr-3
WBGene00001615	224	glr-4
WBGene00001616	123	glr-5
WBGene00001617	432	glr-6
WBGene00001618	33	glr-7
WBGene00001619	21	glr-8
WBGene00001620	2848	glt-1
WBGene00001621	174	glt-3
WBGene00001622	874	glt-4
WBGene00001623	136	glt-5
WBGene00001624	58	glt-6
WBGene00001625	43	glt-7
WBGene00001626	8	gly-1
WBGene00001627	385	gly-2
WBGene00001628	8547	gly-3
WBGene00001629	4131	gly-4
WBGene00001630	5614	gly-5
WBGene00001631	1178	gly-6
WBGene00001632	10020	gly-7
WBGene00001633	983	gly-8
WBGene00001635	7955	gly-10
WBGene00001636	605	gly-11
WBGene00001637	272	gly-12
WBGene00001638	1382	gly-13
WBGene00001639	393	gly-14
WBGene00001640	3	gly-15
WBGene00001641	0	gly-16
WBGene00001642	1	gly-17
WBGene00001643	40	gly-18
WBGene00001644	273	gly-19
WBGene00001645	11911	gly-20
WBGene00001646	218	gna-1
WBGene00001647	11602	gna-2
WBGene00001648	15720	goa-1
WBGene00001649	2500	gob-1
WBGene00001650	762	gon-1
WBGene00001651	3808	gon-2
WBGene00001653	14762	gon-4
WBGene00001660	2906	gop-1
WBGene00001661	5011	gop-2
WBGene00001662	6729	gop-3
WBGene00001663	103	gpa-1
WBGene00001664	27	gpa-2
WBGene00001665	39	gpa-3
WBGene00001666	250	gpa-4
WBGene00001667	15	gpa-5
WBGene00001668	7	gpa-6
WBGene00001669	353	gpa-7
WBGene00001670	8	gpa-8
WBGene00001671	78	gpa-9
WBGene00001672	44	gpa-10
WBGene00001673	10	gpa-11
WBGene00001674	220	gpa-12
WBGene00001675	81	gpa-13
WBGene00001676	33	gpa-14
WBGene00001677	29	gpa-15
WBGene00001678	7029	gpa-16
WBGene00001679	22924	gpb-1
WBGene00001680	746	gpb-2
WBGene00001681	51	gpc-1
WBGene00001682	3006	gpc-2
WBGene00001683	16727	gpd-1
WBGene00001684	4894	gpd-2
WBGene00001685	7698	gpd-3
WBGene00001686	7040	gpd-4
WBGene00001687	104	gpn-1
WBGene00001688	1358	gpr-1
WBGene00001689	1863	gpr-2
WBGene00001690	47	grd-1
WBGene00001691	8	grd-2
WBGene00001692	67	grd-3
WBGene00001693	31	grd-4
WBGene00001694	212	grd-5
WBGene00001695	12	grd-6
WBGene00001696	10	grd-7
WBGene00001697	5	grd-8
WBGene00001698	9	grd-9
WBGene00001699	10	grd-10
WBGene00001700	31	grd-11
WBGene00001701	22	grd-12
WBGene00001702	10	grd-13
WBGene00001703	14	grd-14
WBGene00001704	3	grd-15
WBGene00001705	13	grd-16
WBGene00001706	9	grd-17
WBGene00001707	216	grh-1
WBGene00001708	3326	grk-1
WBGene00001709	1296	grk-2
WBGene00001710	45	grl-1
WBGene00001711	10	grl-2
WBGene00001712	9	grl-3
WBGene00001713	456	grl-4
WBGene00001714	7	grl-5
WBGene00001715	9	grl-6
WBGene00001716	12	grl-7
WBGene00001717	29	grl-8
WBGene00001718	34	grl-9
WBGene00001719	365	grl-10
WBGene00001720	5	grl-11
WBGene00001721	7	grl-12
WBGene00001722	14	grl-13
WBGene00001723	57	grl-14
WBGene00001724	13	grl-15
WBGene00001725	71	grl-16
WBGene00001726	128	grl-17
WBGene00001727	58	grl-18
WBGene00001728	1	grl-19
WBGene00001729	0	grl-20
WBGene00001730	20	grl-21
WBGene00001731	88	grl-22
WBGene00001732	8	grl-23
WBGene00001733	1	grl-24
WBGene00001734	22	grl-25
WBGene00001735	43	grl-26
WBGene00001736	6	grl-27
WBGene00001737	0	grl-28
WBGene00001738	7	grl-29
WBGene00001739	9	grl-30
WBGene00001740	1926	gro-1
WBGene00001743	8152	grp-1
WBGene00001744	13940	gars-1
WBGene00001745	491	gsa-1
WBGene00001746	5711	gsk-3
WBGene00001747	16292	gsp-1
WBGene00001748	36162	gsp-2
WBGene00001749	11338	gst-1
WBGene00001750	13	gst-2
WBGene00001751	38	gst-3
WBGene00001752	399	gst-4
WBGene00001753	1447	gst-5
WBGene00001754	264	gst-6
WBGene00001755	10923	gst-7
WBGene00001756	13	gst-8
WBGene00001757	29	gst-9
WBGene00001758	332	gst-10
WBGene00001759	34	gst-11
WBGene00001760	37	gst-12
WBGene00001761	658	gst-13
WBGene00001762	10	gst-14
WBGene00001763	60	gst-15
WBGene00001764	167	gst-16
WBGene00001765	4	gst-17
WBGene00001766	2	gst-18
WBGene00001767	8	gst-19
WBGene00001768	401	gst-20
WBGene00001769	100	gst-21
WBGene00001770	275	gst-22
WBGene00001771	16	gst-23
WBGene00001772	306	gst-24
WBGene00001773	11	gst-25
WBGene00001774	344	gst-26
WBGene00001775	631	gst-27
WBGene00001776	61	gst-28
WBGene00001777	142	gst-29
WBGene00001778	42	gst-30
WBGene00001779	17	gst-31
WBGene00001780	22	gst-32
WBGene00001781	26	gst-33
WBGene00001782	2	gst-34
WBGene00001783	76	gst-35
WBGene00001784	1221	gst-36
WBGene00001785	3	gst-37
WBGene00001786	9	gst-38
WBGene00001787	451	gst-39
WBGene00001788	22	gst-40
WBGene00001789	100	gst-41
WBGene00001790	468	gst-42
WBGene00001791	566	gst-43
WBGene00001792	103	gst-44
WBGene00001793	10961	gsy-1
WBGene00001794	6745	gta-1
WBGene00001795	2424	gtl-1
WBGene00001796	115	gtl-2
WBGene00001803	196	lite-1
WBGene00001804	7	gur-3
WBGene00001805	45	gur-4
WBGene00001806	28	gur-5
WBGene00001808	2507	gut-2
WBGene00001811	567	haf-1
WBGene00001812	12026	haf-2
WBGene00001813	5797	haf-3
WBGene00001814	1678	haf-4
WBGene00001815	6225	hmt-1
WBGene00001816	1649	haf-6
WBGene00001817	1135	haf-7
WBGene00001818	1	haf-8
WBGene00001819	1097	haf-9
WBGene00001820	1395	ham-1
WBGene00001821	427	ham-2
WBGene00001823	1236	hap-1
WBGene00001824	741	hbl-1
WBGene00001827	28188	hcf-1
WBGene00001828	3575	hch-1
WBGene00001829	33661	hcp-1
WBGene00001830	23789	hcp-2
WBGene00001831	8192	hcp-3
WBGene00001832	19890	hcp-4
WBGene00001833	23070	hcp-6
WBGene00001834	18553	hda-1
WBGene00001835	5572	hda-2
WBGene00001836	7073	hda-3
WBGene00001837	2629	hda-4
WBGene00001838	4025	hda-10
WBGene00001839	41	hdl-1
WBGene00001840	56734	hel-1
WBGene00001841	51	hen-1
WBGene00001842	183	her-1
WBGene00001843	2803	hgo-1
WBGene00001844	2569	hid-1
WBGene00001851	9879	hif-1
WBGene00001852	2651	hil-1
WBGene00001853	11028	hil-2
WBGene00001854	5402	hil-3
WBGene00001855	24832	hil-4
WBGene00001856	26843	hil-5
WBGene00001857	48	hil-6
WBGene00001858	439	hil-7
WBGene00001859	54	hil-8
WBGene00001860	24132	him-1
WBGene00001862	7685	him-3
WBGene00001863	2907	him-4
WBGene00001864	1286	him-5
WBGene00001865	7887	him-6
WBGene00001867	3658	him-8
WBGene00001869	8879	him-10
WBGene00001872	2804	him-14
WBGene00001874	17021	him-17
WBGene00001875	42	his-1
WBGene00001876	33	his-2
WBGene00001877	37	his-3
WBGene00001878	8	his-4
WBGene00001879	19	his-5
WBGene00001880	27	his-6
WBGene00001881	14	his-7
WBGene00001882	18	his-8
WBGene00001883	0	his-9
WBGene00001884	0	his-10
WBGene00001885	0	his-11
WBGene00001886	0	his-12
WBGene00001887	0	his-13
WBGene00001888	0	his-14
WBGene00001889	0	his-15
WBGene00001890	3	his-16
WBGene00001891	1	his-17
WBGene00001892	8	his-18
WBGene00001893	0	his-19
WBGene00001894	0	his-20
WBGene00001895	0	his-21
WBGene00001896	0	his-22
WBGene00001898	10443	his-24
WBGene00001899	0	his-25
WBGene00001900	0	his-26
WBGene00001901	0	his-27
WBGene00001902	0	his-28
WBGene00001903	1	his-29
WBGene00001904	0	his-30
WBGene00001905	99	his-31
WBGene00001906	270	his-32
WBGene00001907	0	his-33
WBGene00001908	0	his-34
WBGene00001909	3080	his-35
WBGene00001910	4355	C50F4.6
WBGene00001911	2832	his-37
WBGene00001912	63	his-38
WBGene00001913	0	his-39
WBGene00001914	65	his-40
WBGene00001915	2318	his-41
WBGene00001916	3	his-42
WBGene00001917	0	his-43
WBGene00001918	0	his-44
WBGene00001919	1	his-45
WBGene00001920	0	his-46
WBGene00001921	1	his-47
WBGene00001922	56	his-48
WBGene00001923	0	his-49
WBGene00001924	0	his-50
WBGene00001925	0	his-51
WBGene00001926	0	his-52
WBGene00001927	0	his-53
WBGene00001928	0	his-54
WBGene00001929	0	his-55
WBGene00001930	0	his-56
WBGene00001931	5	his-57
WBGene00001932	0	his-58
WBGene00001933	313	his-59
WBGene00001934	530	his-60
WBGene00001935	332	his-61
WBGene00001936	228	his-62
WBGene00001937	61	his-63
WBGene00001938	65	his-64
WBGene00001939	1	his-65
WBGene00001940	0	his-66
WBGene00001941	185	his-67
WBGene00001942	1019	his-68
WBGene00001943	10	his-69
WBGene00001944	6	his-70
WBGene00001945	1451	his-71
WBGene00001946	24583	his-72
WBGene00001947	0	his-73
WBGene00001948	68	hlh-1
WBGene00001949	4823	hlh-2
WBGene00001950	381	hlh-3
WBGene00001951	34	hlh-4
WBGene00001952	26	hlh-6
WBGene00001953	24	hlh-8
WBGene00001954	3	hlh-10
WBGene00001955	1851	hlh-11
WBGene00001956	12	hlh-12
WBGene00001957	32	hlh-13
WBGene00001958	100	hlh-14
WBGene00001959	4	hlh-15
WBGene00001960	123	hlh-16
WBGene00001961	7	hlh-17
WBGene00001962	3	hlh-19
WBGene00001963	176	btb-1
WBGene00001964	0	hlh-25
WBGene00001965	4	hlh-26
WBGene00001966	0	hlh-27
WBGene00001967	1	hlh-28
WBGene00001968	0	hlh-29
WBGene00001971	60599	hmg-1.1
WBGene00001972	10453	hmg-1.2
WBGene00001973	19014	hmg-3
WBGene00001974	21736	hmg-4
WBGene00001975	6476	hmg-5
WBGene00001976	0	hmg-11
WBGene00001977	24635	hmg-12
WBGene00001978	13250	hmp-1
WBGene00001979	11673	hmp-2
WBGene00001980	25018	hmr-1
WBGene00001981	90	hnd-1
WBGene00001983	15387	elac-2
WBGene00001984	28	hog-1
WBGene00001985	3034	hop-1
WBGene00001986	68	hot-1
WBGene00001987	39	hot-2
WBGene00001988	23	hot-3
WBGene00001989	60	hot-4
WBGene00001990	37	hot-5
WBGene00001991	161	hot-6
WBGene00001992	18	hot-7
WBGene00001993	4136	hpd-1
WBGene00001994	5908	hpk-1
WBGene00001995	506	hpl-1
WBGene00001996	5999	hpl-2
WBGene00001997	1754	hpr-9
WBGene00001998	5086	hpr-17
WBGene00001999	47713	hrpa-1
WBGene00002000	39060	hrpr-1
WBGene00002001	11621	hars-1
WBGene00002002	4736	hsb-1
WBGene00002003	8493	hse-5
WBGene00002004	12047	hsf-1
WBGene00002005	224916	hsp-1
WBGene00002006	116	hsp-2
WBGene00002007	50237	hsp-3
WBGene00002008	28685	hsp-4
WBGene00002010	49669	hsp-6
WBGene00002011	472	hsp-12.2
WBGene00002012	54	hsp-12.3
WBGene00002013	179	hsp-12.6
WBGene00002015	0	hsp-16.1
WBGene00002016	121	hsp-16.2
WBGene00002017	0	hsp-16.11
WBGene00002018	120	hsp-16.41
WBGene00002019	0	hsp-16.48
WBGene00002020	0	hsp-16.49
WBGene00002021	1123	hsp-17
WBGene00002023	1974	hsp-25
WBGene00002024	4347	hsp-43
WBGene00002025	21350	hsp-60
WBGene00002026	338	hsp-70
WBGene00002027	47635	hsr-9
WBGene00002028	7185	hst-1
WBGene00002029	1208	hst-2
WBGene00002030	43	hst-3.1
WBGene00002031	875	hst-6
WBGene00002032	6951	htp-1
WBGene00002033	5234	htp-2
WBGene00002034	13429	htp-3
WBGene00002035	11167	hum-1
WBGene00002036	21984	hum-2
WBGene00002037	1486	hum-4
WBGene00002038	3075	hum-5
WBGene00002039	467	hum-6
WBGene00002040	1190	hum-7
WBGene00002041	1684	hum-8
WBGene00002042	1988	hus-1
WBGene00002043	6453	hyl-1
WBGene00002044	3299	hyl-2
WBGene00002045	78213	icd-1
WBGene00002046	5231	icln-1
WBGene00002047	17681	icp-1
WBGene00002048	2189	ida-1
WBGene00002050	1807	ifa-1
WBGene00002051	110	ifa-3
WBGene00002052	1542	ifa-4
WBGene00002053	5173	ifb-1
WBGene00002054	1043	ifb-2
WBGene00002055	171	ifc-1
WBGene00002056	2655	ifc-2
WBGene00002057	150	ifd-1
WBGene00002058	651	ifd-2
WBGene00002059	16407	ife-1
WBGene00002060	2364	ife-2
WBGene00002061	24832	ife-3
WBGene00002062	469	ife-4
WBGene00002063	849	ife-5
WBGene00002064	33415	iff-1
WBGene00002065	11329	iff-2
WBGene00002066	44761	ifg-1
WBGene00002067	42	ifp-1
WBGene00002068	20603	ify-1
WBGene00002069	424	ikb-1
WBGene00002070	12861	ile-1
WBGene00002071	2520	ile-2
WBGene00002072	11737	ima-1
WBGene00002073	46602	ima-2
WBGene00002074	32592	ima-3
WBGene00002075	16392	imb-1
WBGene00002076	23691	imb-2
WBGene00002077	87352	imb-3
WBGene00002078	61992	xpo-1
WBGene00002079	29018	xpo-2
WBGene00002080	12327	xpo-3
WBGene00002081	4555	ina-1
WBGene00002083	35756	inf-1
WBGene00002084	64	ins-1
WBGene00002085	552	ins-2
WBGene00002086	145	ins-3
WBGene00002087	53	ins-4
WBGene00002088	62	ins-5
WBGene00002089	97	ins-6
