Geneid	"RNA STAR on data 17, data 15, and data 5: mapped.bam"	Public Name
WBGene00173228	0	21ur-10434
WBGene00173229	0	21ur-14060
WBGene00173230	0	21ur-6569
WBGene00173231	0	21ur-11565
WBGene00173232	0	21ur-8592
WBGene00173233	0	21ur-6562
WBGene00173234	1	21ur-5859
WBGene00173235	0	21ur-12042
WBGene00173236	0	21ur-12870
WBGene00173237	0	21ur-13609
WBGene00173238	0	21ur-14920
WBGene00173239	0	21ur-8935
WBGene00173240	0	21ur-12160
WBGene00173241	0	21ur-13413
WBGene00173242	0	21ur-6710
WBGene00173243	0	21ur-9469
WBGene00173244	0	21ur-8108
WBGene00173245	0	21ur-13884
WBGene00173246	0	21ur-8554
WBGene00173247	0	21ur-15498
WBGene00173248	0	21ur-14745
WBGene00173249	0	21ur-15611
WBGene00173250	0	21ur-7494
WBGene00173251	0	21ur-10980
WBGene00173252	0	21ur-8296
WBGene00173253	0	21ur-11240
WBGene00173254	0	21ur-9349
WBGene00173255	0	21ur-12683
WBGene00173256	0	21ur-15271
WBGene00173257	0	21ur-11112
WBGene00173258	0	21ur-7392
WBGene00173259	0	21ur-8694
WBGene00173260	0	21ur-11822
WBGene00173261	0	21ur-8402
WBGene00173262	0	21ur-12406
WBGene00173263	0	21ur-15608
WBGene00173264	0	21ur-10276
WBGene00173265	0	21ur-14263
WBGene00173266	0	21ur-8083
WBGene00173267	0	21ur-10703
WBGene00173268	0	21ur-6837
WBGene00173269	0	21ur-6423
WBGene00173270	0	21ur-7377
WBGene00173271	0	21ur-14439
WBGene00173272	0	21ur-6188
WBGene00173273	0	21ur-8377
WBGene00173274	0	21ur-14572
WBGene00173275	0	21ur-6271
WBGene00173276	0	21ur-6060
WBGene00173277	0	21ur-15189
WBGene00173278	0	21ur-13353
WBGene00173279	0	21ur-13083
WBGene00173280	0	21ur-10604
WBGene00173281	0	21ur-11193
WBGene00173282	0	21ur-14507
WBGene00173283	0	21ur-7228
WBGene00173284	0	21ur-9251
WBGene00173285	0	21ur-13598
WBGene00173286	0	21ur-6487
WBGene00173287	0	21ur-6462
WBGene00173288	0	21ur-15451
WBGene00173289	0	21ur-6468
WBGene00173290	0	21ur-13508
WBGene00173291	0	21ur-12325
WBGene00173292	0	21ur-7346
WBGene00173293	0	21ur-6196
WBGene00173294	2	21ur-10653
WBGene00173295	0	21ur-12503
WBGene00173296	0	21ur-13299
WBGene00173297	0	21ur-13779
WBGene00173298	0	21ur-13032
WBGene00173299	0	21ur-14442
WBGene00173300	0	21ur-9457
WBGene00173301	0	21ur-5541
WBGene00173302	0	21ur-11686
WBGene00173303	1	21ur-14797
WBGene00173304	0	21ur-8966
WBGene00173305	0	21ur-9543
WBGene00173306	0	21ur-12954
WBGene00173307	0	21ur-15500
WBGene00173308	0	21ur-8666
WBGene00173309	0	21ur-13501
WBGene00173310	0	21ur-5881
WBGene00173311	0	21ur-7084
WBGene00173312	0	21ur-10757
WBGene00173313	0	21ur-7119
WBGene00173314	0	21ur-11968
WBGene00173315	0	21ur-7423
WBGene00173316	0	21ur-12929
WBGene00173317	0	21ur-8951
WBGene00173318	0	21ur-11986
WBGene00173319	0	21ur-6726
WBGene00173320	0	21ur-12818
WBGene00173321	0	21ur-7089
WBGene00173322	0	21ur-5471
WBGene00173323	0	21ur-10481
WBGene00173324	0	21ur-9885
WBGene00173325	0	21ur-7733
WBGene00173326	0	21ur-12345
WBGene00173327	0	21ur-14689
WBGene00173328	0	21ur-5485
WBGene00173329	0	21ur-7856
WBGene00173330	0	21ur-11731
WBGene00173331	0	21ur-9656
WBGene00173332	0	21ur-8901
WBGene00173333	0	21ur-14790
WBGene00173334	0	21ur-11136
WBGene00173335	0	21ur-10421
WBGene00173336	0	21ur-10895
WBGene00173337	1	21ur-14376
WBGene00173338	0	21ur-14287
WBGene00173339	0	21ur-9981
WBGene00173340	0	21ur-10565
WBGene00173341	0	21ur-13829
WBGene00173342	0	21ur-7053
WBGene00173343	0	21ur-11013
WBGene00173344	0	21ur-11932
WBGene00173345	0	21ur-12912
WBGene00173346	0	21ur-15196
WBGene00173347	0	21ur-14755
WBGene00173348	0	21ur-11924
WBGene00173349	0	21ur-11692
WBGene00173350	0	21ur-9854
WBGene00173351	0	21ur-5681
WBGene00173352	0	21ur-8325
WBGene00173353	0	21ur-10885
WBGene00173354	0	21ur-14708
WBGene00173355	0	21ur-8685
WBGene00173356	0	21ur-7261
WBGene00173357	0	21ur-13117
WBGene00173358	0	21ur-7894
WBGene00173359	0	21ur-7755
WBGene00173360	0	21ur-12231
WBGene00173361	0	21ur-6457
WBGene00173362	0	21ur-6175
WBGene00173363	0	21ur-10156
WBGene00173364	0	21ur-9475
WBGene00173365	0	21ur-6660
WBGene00173366	0	21ur-12481
WBGene00173367	0	21ur-15169
WBGene00173368	0	21ur-7183
WBGene00173369	0	21ur-15390
WBGene00173370	0	21ur-9989
WBGene00173371	0	21ur-12804
WBGene00173372	0	21ur-9894
WBGene00173373	0	21ur-10176
WBGene00173374	0	21ur-9881
WBGene00173375	0	21ur-9310
WBGene00173376	0	21ur-11313
WBGene00173377	0	21ur-7284
WBGene00173378	0	21ur-13952
WBGene00173379	0	21ur-6805
WBGene00173380	1	21ur-10357
WBGene00173381	0	21ur-11376
WBGene00173382	0	21ur-15352
WBGene00173383	0	21ur-7779
WBGene00173384	0	21ur-14106
WBGene00173385	0	21ur-12869
WBGene00173386	0	21ur-8721
WBGene00173387	0	21ur-9810
WBGene00173388	0	21ur-10766
WBGene00173389	0	21ur-12463
WBGene00173390	0	21ur-7263
WBGene00173391	0	21ur-8442
WBGene00173392	0	21ur-6553
WBGene00173393	0	21ur-11647
WBGene00173394	0	21ur-8115
WBGene00173395	0	21ur-12588
WBGene00173396	0	21ur-14504
WBGene00173397	0	21ur-11996
WBGene00173398	0	21ur-10752
WBGene00173399	0	21ur-10607
WBGene00173400	0	21ur-8473
WBGene00173401	0	21ur-6441
WBGene00173402	0	21ur-6413
WBGene00173403	0	21ur-14245
WBGene00173404	0	21ur-14980
WBGene00173405	0	21ur-10029
WBGene00173406	0	21ur-8775
WBGene00173407	0	21ur-10144
WBGene00173408	0	21ur-5946
WBGene00173409	0	21ur-8974
WBGene00173410	0	21ur-13490
WBGene00173411	0	21ur-13426
WBGene00173412	0	21ur-14640
WBGene00173413	0	21ur-8609
WBGene00173414	0	21ur-13288
WBGene00173415	0	21ur-15702
WBGene00173416	0	21ur-13797
WBGene00173417	0	21ur-11729
WBGene00173418	0	21ur-12449
WBGene00173419	0	21ur-6956
WBGene00173420	0	21ur-9898
WBGene00173421	0	21ur-5922
WBGene00173422	0	21ur-12459
WBGene00173423	0	21ur-9961
WBGene00173424	0	21ur-8537
WBGene00173425	0	21ur-12519
WBGene00173426	0	21ur-13556
WBGene00173427	0	21ur-11743
WBGene00173428	0	21ur-14067
WBGene00173429	0	21ur-12267
WBGene00173430	0	21ur-14561
WBGene00173431	0	21ur-8304
WBGene00173432	0	21ur-13768
WBGene00173433	0	21ur-9173
WBGene00173434	0	21ur-10857
WBGene00173435	0	21ur-11464
WBGene00173436	0	21ur-10663
WBGene00173437	0	21ur-8255
WBGene00173438	0	21ur-7151
WBGene00173439	0	21ur-7098
WBGene00173440	0	21ur-15106
WBGene00173441	0	21ur-6949
WBGene00173442	0	21ur-8906
WBGene00173443	0	21ur-9212
WBGene00173444	0	21ur-9068
WBGene00173445	0	21ur-8281
WBGene00173446	0	21ur-9431
WBGene00173447	0	21ur-12495
WBGene00173448	0	21ur-12682
WBGene00173449	0	21ur-13955
WBGene00173450	0	21ur-8635
WBGene00173451	0	21ur-10745
WBGene00173452	0	21ur-11872
WBGene00173453	0	21ur-13785
WBGene00173454	0	21ur-15677
WBGene00173455	0	21ur-14384
WBGene00173456	0	21ur-10234
WBGene00173457	0	21ur-7771
WBGene00173458	0	21ur-13130
WBGene00173459	0	21ur-7307
WBGene00173460	0	21ur-6133
WBGene00173461	0	21ur-8742
WBGene00173462	0	21ur-9016
WBGene00173463	0	21ur-6106
WBGene00173464	0	21ur-6306
WBGene00173465	0	21ur-13162
WBGene00173466	0	21ur-9991
WBGene00173467	0	21ur-12121
WBGene00173468	0	21ur-13445
WBGene00173469	0	21ur-6532
WBGene00173470	0	21ur-14472
WBGene00173471	0	21ur-12627
WBGene00173472	0	21ur-11947
WBGene00173473	0	21ur-13171
WBGene00173474	0	21ur-15582
WBGene00173475	0	21ur-6832
WBGene00173476	0	21ur-11484
WBGene00173477	0	21ur-9725
WBGene00173478	0	21ur-10478
WBGene00173480	0	21ur-7465
WBGene00173481	0	21ur-5645
WBGene00173482	0	21ur-9618
WBGene00173483	0	21ur-7026
WBGene00173484	0	21ur-10167
WBGene00173485	0	21ur-13166
WBGene00173486	0	21ur-11101
WBGene00173487	0	21ur-7710
WBGene00173488	0	21ur-6884
WBGene00173489	0	21ur-9227
WBGene00173490	0	21ur-10085
WBGene00173491	0	21ur-6926
WBGene00173492	0	21ur-9575
WBGene00173493	0	21ur-7548
WBGene00173494	0	21ur-9409
WBGene00173495	0	21ur-15290
WBGene00173496	0	21ur-8206
WBGene00173497	0	21ur-15685
WBGene00173498	0	21ur-11188
WBGene00173499	0	21ur-9736
WBGene00173500	0	21ur-8526
WBGene00173501	0	21ur-11329
WBGene00173502	0	21ur-11586
WBGene00173503	0	21ur-11155
WBGene00173504	0	21ur-7019
WBGene00173505	0	21ur-15575
WBGene00173506	0	21ur-9879
WBGene00173507	0	21ur-9246
WBGene00173508	0	21ur-14916
WBGene00173509	0	21ur-15476
WBGene00173510	0	21ur-15087
WBGene00173511	0	21ur-9423
WBGene00173512	0	21ur-12188
WBGene00173513	0	21ur-7470
WBGene00173514	0	21ur-13862
WBGene00173515	0	21ur-11346
WBGene00173516	0	21ur-14736
WBGene00173517	0	21ur-9055
WBGene00173518	0	21ur-8734
WBGene00173519	0	21ur-11171
WBGene00173520	0	21ur-10870
WBGene00173521	0	21ur-12542
WBGene00173522	0	21ur-14977
WBGene00173523	0	21ur-7061
WBGene00173524	0	21ur-11841
WBGene00173525	0	21ur-6228
WBGene00173526	0	21ur-13279
WBGene00173527	0	21ur-6978
WBGene00173528	0	21ur-8224
WBGene00173529	0	21ur-7079
WBGene00173530	0	21ur-12896
WBGene00173531	0	21ur-13481
WBGene00173532	0	21ur-12016
WBGene00173533	0	21ur-11971
WBGene00173534	0	21ur-14956
WBGene00173535	0	21ur-8007
WBGene00173536	0	21ur-6559
WBGene00173537	0	21ur-14396
WBGene00173538	0	21ur-13820
WBGene00173539	0	21ur-5459
WBGene00173540	0	21ur-9331
WBGene00173541	0	21ur-6251
WBGene00173542	0	21ur-7915
WBGene00173543	0	21ur-15220
WBGene00173544	0	21ur-8862
WBGene00173545	0	21ur-13017
WBGene00173546	0	21ur-11411
WBGene00173547	0	21ur-10527
WBGene00173548	0	21ur-9848
WBGene00173550	0	21ur-10059
WBGene00173551	0	21ur-12984
WBGene00173552	0	21ur-15557
WBGene00173553	0	21ur-14929
WBGene00173554	0	21ur-11904
WBGene00173555	0	21ur-12501
WBGene00173556	0	21ur-9047
WBGene00173557	0	21ur-12229
WBGene00173558	0	21ur-13065
WBGene00173559	0	21ur-7842
WBGene00173560	0	21ur-15550
WBGene00173561	0	21ur-14479
WBGene00173562	0	21ur-6848
WBGene00173563	0	21ur-9169
WBGene00173564	0	21ur-12095
WBGene00173565	0	21ur-9186
WBGene00173566	0	21ur-7748
WBGene00173567	0	21ur-6985
WBGene00173568	0	21ur-11815
WBGene00173569	0	21ur-13439
WBGene00173570	0	21ur-7666
WBGene00173571	0	21ur-9257
WBGene00173572	0	21ur-12665
WBGene00173573	0	21ur-13471
WBGene00173574	0	21ur-9856
WBGene00173575	0	21ur-11386
WBGene00173576	0	21ur-11836
WBGene00173577	0	21ur-8421
WBGene00173578	0	21ur-15414
WBGene00173579	0	21ur-6331
WBGene00173580	0	21ur-8728
WBGene00173581	0	21ur-8562
WBGene00173582	0	21ur-9971
WBGene00173583	0	21ur-10775
WBGene00173584	0	21ur-14990
WBGene00173585	0	21ur-14551
WBGene00173586	0	21ur-14365
WBGene00173587	0	21ur-13833
WBGene00173588	0	21ur-13757
WBGene00173589	0	21ur-5494
WBGene00173590	0	21ur-13873
WBGene00173591	0	21ur-12404
WBGene00173592	0	21ur-13448
WBGene00173593	0	21ur-6775
WBGene00173594	1	21ur-12103
WBGene00173595	0	21ur-6470
WBGene00173596	0	21ur-7247
WBGene00173597	0	21ur-8797
WBGene00173598	0	21ur-11159
WBGene00173599	0	21ur-13048
WBGene00173600	0	21ur-6490
WBGene00173601	0	21ur-11938
WBGene00173602	0	21ur-14538
WBGene00173603	0	21ur-6238
WBGene00173604	0	21ur-12470
WBGene00173605	0	21ur-12879
WBGene00173606	0	21ur-14178
WBGene00173607	0	21ur-13391
WBGene00173608	0	21ur-5766
WBGene00173609	0	21ur-12358
WBGene00173610	0	21ur-5518
WBGene00173611	0	21ur-13365
WBGene00173612	0	21ur-9176
WBGene00173613	0	21ur-7048
WBGene00173614	0	21ur-7499
WBGene00173615	0	21ur-12311
WBGene00173616	0	21ur-10356
WBGene00173617	0	21ur-14494
WBGene00173618	0	21ur-12994
WBGene00173619	0	21ur-6760
WBGene00173620	0	21ur-10992
WBGene00173621	0	21ur-7769
WBGene00173622	0	21ur-11295
WBGene00173623	0	21ur-15628
WBGene00173624	0	21ur-13156
WBGene00173625	0	21ur-14270
WBGene00173626	0	21ur-7675
WBGene00173627	0	21ur-5838
WBGene00173628	0	21ur-13319
WBGene00173629	0	21ur-14306
WBGene00173630	0	21ur-7877
WBGene00173631	0	21ur-8000
WBGene00173632	0	21ur-15265
WBGene00173633	0	21ur-9162
WBGene00173634	0	21ur-8144
WBGene00173635	0	21ur-13316
WBGene00173636	0	21ur-14025
WBGene00173637	0	21ur-10052
WBGene00173638	0	21ur-12415
WBGene00173639	0	21ur-14216
WBGene00173640	0	21ur-12220
WBGene00173641	0	21ur-9683
WBGene00173642	0	21ur-10096
WBGene00173643	0	21ur-6756
WBGene00173644	0	21ur-12882
WBGene00173645	0	21ur-12532
WBGene00173646	0	21ur-12567
WBGene00173647	0	21ur-5572
WBGene00173648	0	21ur-15164
WBGene00173649	0	21ur-14465
WBGene00173650	0	21ur-10106
WBGene00173651	0	21ur-12139
WBGene00173652	0	21ur-8450
WBGene00173653	0	21ur-11677
WBGene00173654	0	21ur-14018
WBGene00173655	0	21ur-12845
WBGene00173656	0	21ur-13335
WBGene00173657	0	21ur-11247
WBGene00173658	0	21ur-6325
WBGene00173659	0	21ur-13665
WBGene00173660	0	21ur-14608
WBGene00173661	0	21ur-9826
WBGene00173662	0	21ur-11086
WBGene00173663	0	21ur-9869
WBGene00173664	0	21ur-14289
WBGene00173665	0	21ur-12335
WBGene00173666	0	21ur-13214
WBGene00173667	0	21ur-15594
WBGene00173668	0	21ur-9954
WBGene00173669	0	21ur-13762
WBGene00173670	0	21ur-13733
WBGene00173671	0	21ur-10223
WBGene00173672	0	21ur-13257
WBGene00173673	0	21ur-8838
WBGene00173674	0	21ur-15399
WBGene00173675	0	21ur-6110
WBGene00173676	0	21ur-5954
WBGene00173677	0	21ur-14778
WBGene00173678	0	21ur-9817
WBGene00173679	0	21ur-8636
WBGene00173680	0	21ur-5825
WBGene00173681	0	21ur-15427
WBGene00173682	0	21ur-12107
WBGene00173683	6	21ur-14029
WBGene00173684	0	21ur-11524
WBGene00173685	0	21ur-9236
WBGene00173686	0	21ur-5632
WBGene00173687	0	21ur-7867
WBGene00173688	0	21ur-12008
WBGene00173689	0	21ur-14430
WBGene00173690	0	21ur-12340
WBGene00173691	0	21ur-7415
WBGene00173692	0	21ur-6434
WBGene00173693	0	21ur-14783
WBGene00173694	0	21ur-8515
WBGene00173695	0	21ur-11557
WBGene00173696	0	21ur-7963
WBGene00173697	0	21ur-10316
WBGene00173698	164	21ur-15589
WBGene00173699	0	21ur-14425
WBGene00173700	0	21ur-6915
WBGene00173701	0	21ur-12176
WBGene00173702	0	21ur-6079
WBGene00173703	0	21ur-13007
WBGene00173704	0	21ur-9188
WBGene00173705	0	21ur-6667
WBGene00173706	0	21ur-11858
WBGene00173707	0	21ur-13222
WBGene00173708	0	21ur-6790
WBGene00173709	0	21ur-6552
WBGene00173710	0	21ur-15562
WBGene00173711	0	21ur-6208
WBGene00173712	0	21ur-12064
WBGene00173713	0	21ur-11142
WBGene00173714	0	21ur-14086
WBGene00173715	0	21ur-14031
WBGene00173716	0	21ur-11469
WBGene00173717	0	21ur-7287
WBGene00173718	0	21ur-6783
WBGene00173719	0	21ur-10411
WBGene00173720	0	21ur-11052
WBGene00173721	0	21ur-12236
WBGene00173722	0	21ur-6263
WBGene00173723	0	21ur-14137
WBGene00173724	0	21ur-12255
WBGene00173725	0	21ur-12811
WBGene00173726	0	21ur-10066
WBGene00173727	0	21ur-6322
WBGene00173728	0	21ur-7337
WBGene00173729	0	21ur-7170
WBGene00173730	0	21ur-10714
WBGene00173731	0	21ur-10833
WBGene00173732	0	21ur-13098
WBGene00173733	0	21ur-6681
WBGene00173734	0	21ur-12725
WBGene00173735	0	21ur-12790
WBGene00173736	0	21ur-13206
WBGene00173737	0	21ur-13465
WBGene00173738	0	21ur-15171
WBGene00173739	0	21ur-6819
WBGene00173740	1	21ur-12202
WBGene00173741	0	21ur-5604
WBGene00173742	0	21ur-11787
WBGene00173743	0	21ur-14322
WBGene00173744	0	21ur-6005
WBGene00173745	0	21ur-9116
WBGene00173746	0	21ur-6815
WBGene00173747	0	21ur-8628
WBGene00173748	0	21ur-9107
WBGene00173749	0	21ur-10034
WBGene00173750	0	21ur-12093
WBGene00173751	0	21ur-13565
WBGene00173752	1	21ur-8792
WBGene00173753	0	21ur-10125
WBGene00173754	0	21ur-10724
WBGene00173755	0	21ur-12293
WBGene00173756	0	21ur-13300
WBGene00173757	0	21ur-13219
WBGene00173758	0	21ur-6703
WBGene00173759	0	21ur-10791
WBGene00173760	0	21ur-8805
WBGene00173761	0	21ur-11683
WBGene00173762	0	21ur-13841
WBGene00173763	0	21ur-5608
WBGene00173764	0	21ur-14209
WBGene00173765	0	21ur-6461
WBGene00173766	0	21ur-10725
WBGene00173767	0	21ur-8419
WBGene00173768	0	21ur-10460
WBGene00173769	0	21ur-9205
WBGene00173770	0	21ur-13869
WBGene00173771	0	21ur-6544
WBGene00173772	0	21ur-6988
WBGene00173773	0	21ur-15472
WBGene00173774	0	21ur-8301
WBGene00173775	0	21ur-7234
WBGene00173776	0	21ur-6808
WBGene00173777	0	21ur-9438
WBGene00173778	0	21ur-9441
WBGene00173779	0	21ur-5589
WBGene00173780	0	21ur-5759
WBGene00173781	0	21ur-12697
WBGene00173782	0	21ur-7136
WBGene00173783	0	21ur-10559
WBGene00173784	0	21ur-15680
WBGene00173785	0	21ur-6130
WBGene00173786	0	21ur-10493
WBGene00173787	0	21ur-9347
WBGene00173788	0	21ur-10110
WBGene00173789	0	21ur-13394
WBGene00173790	0	21ur-15055
WBGene00173791	0	21ur-14372
WBGene00173792	0	21ur-7891
WBGene00173793	0	21ur-7309
WBGene00173794	0	21ur-13203
WBGene00173795	0	21ur-11293
WBGene00173796	0	21ur-13992
WBGene00173797	0	21ur-6346
WBGene00173798	0	21ur-10540
WBGene00173799	0	21ur-10966
WBGene00173800	0	21ur-9323
WBGene00173801	0	21ur-7766
WBGene00173802	0	21ur-10148
WBGene00173803	0	21ur-11160
WBGene00173804	0	21ur-10549
WBGene00173805	0	21ur-7239
WBGene00173806	1	21ur-15410
WBGene00173807	0	21ur-14382
WBGene00173808	0	21ur-12222
WBGene00173809	0	21ur-15084
WBGene00173810	0	21ur-15050
WBGene00173811	0	21ur-8533
WBGene00173812	0	21ur-8368
WBGene00173813	0	21ur-7012
WBGene00173814	0	21ur-12778
WBGene00173815	0	21ur-10396
WBGene00173816	0	21ur-13546
WBGene00173817	0	21ur-14541
WBGene00173818	0	21ur-10209
WBGene00173819	0	21ur-10070
WBGene00173820	0	21ur-7445
WBGene00173821	0	21ur-12372
WBGene00173822	0	21ur-14809
WBGene00173823	0	21ur-11593
WBGene00173824	0	21ur-13024
WBGene00173825	0	21ur-15564
WBGene00173826	0	21ur-14333
WBGene00173827	0	21ur-13921
WBGene00173828	0	21ur-9945
WBGene00173829	0	21ur-10852
WBGene00173830	0	21ur-11577
WBGene00173831	0	21ur-14765
WBGene00173832	0	21ur-11596
WBGene00173833	0	21ur-13979
WBGene00173834	0	21ur-6924
WBGene00173835	0	21ur-10076
WBGene00173836	0	21ur-11773
WBGene00173837	0	21ur-9521
WBGene00173838	0	21ur-14193
WBGene00173839	1	21ur-13908
WBGene00173840	0	21ur-12243
WBGene00173841	0	21ur-14254
WBGene00173842	0	21ur-11918
WBGene00173843	0	21ur-14293
WBGene00173844	0	21ur-6082
WBGene00173845	0	21ur-10797
WBGene00173846	0	21ur-8148
WBGene00173847	0	21ur-9966
WBGene00173848	0	21ur-15101
WBGene00173849	0	21ur-7274
WBGene00173850	0	21ur-11748
WBGene00173851	0	21ur-13935
WBGene00173852	0	21ur-15322
WBGene00173853	0	21ur-10898
WBGene00173854	0	21ur-6573
WBGene00173855	0	21ur-10941
WBGene00173856	0	21ur-11127
WBGene00173857	0	21ur-5698
WBGene00173858	0	21ur-11427
WBGene00173859	0	21ur-7384
WBGene00173860	0	21ur-11806
WBGene00173861	0	21ur-7380
WBGene00173862	0	21ur-14097
WBGene00173863	0	21ur-14277
WBGene00173864	0	21ur-12274
WBGene00173865	0	21ur-11612
WBGene00173866	0	21ur-15435
WBGene00173867	0	21ur-10598
WBGene00173868	0	21ur-6045
WBGene00173869	0	21ur-13488
WBGene00173870	0	21ur-7925
WBGene00173871	0	21ur-14352
WBGene00173872	0	21ur-6850
WBGene00173873	0	21ur-12539
WBGene00173874	0	21ur-8156
WBGene00173875	0	21ur-10140
WBGene00173876	0	21ur-5968
WBGene00173877	0	21ur-7440
WBGene00173878	0	21ur-12781
WBGene00173879	0	21ur-8387
WBGene00173880	0	21ur-7198
WBGene00173881	0	21ur-9022
WBGene00173882	0	21ur-6095
WBGene00173883	0	21ur-11357
WBGene00173884	0	21ur-15586
WBGene00173885	0	21ur-5718
WBGene00173886	0	21ur-11231
WBGene00173887	0	21ur-6749
WBGene00173888	0	21ur-6879
WBGene00173889	0	21ur-7134
WBGene00173890	0	21ur-7490
WBGene00173891	0	21ur-10426
WBGene00173892	0	21ur-12411
WBGene00173893	0	21ur-14291
WBGene00173894	0	21ur-6590
WBGene00173895	2	21ur-11292
WBGene00173896	0	21ur-5461
WBGene00173897	0	21ur-5556
WBGene00173898	0	21ur-9512
WBGene00173899	0	21ur-15660
WBGene00173900	0	21ur-8704
WBGene00173901	0	21ur-15503
WBGene00173902	0	21ur-6089
WBGene00173903	0	21ur-14480
WBGene00173904	0	21ur-7400
WBGene00173905	0	21ur-13434
WBGene00173906	0	21ur-8970
WBGene00173907	0	21ur-8415
WBGene00173908	0	21ur-8055
WBGene00173909	0	21ur-13427
WBGene00173910	0	21ur-7369
WBGene00173911	0	21ur-10008
WBGene00173912	0	21ur-15632
WBGene00173913	0	21ur-14901
WBGene00173914	0	21ur-9582
WBGene00173915	0	21ur-5974
WBGene00173916	0	21ur-12150
WBGene00173917	0	21ur-6397
WBGene00173918	0	21ur-13901
WBGene00173919	0	21ur-6363
WBGene00173920	4	21ur-8696
WBGene00173921	0	21ur-11724
WBGene00173922	0	21ur-15311
WBGene00173923	0	21ur-6479
WBGene00173924	0	21ur-12163
WBGene00173925	0	21ur-9082
WBGene00173926	0	21ur-6835
WBGene00173927	0	21ur-11504
WBGene00173928	0	21ur-11685
WBGene00173929	0	21ur-12396
WBGene00173930	0	21ur-12195
WBGene00173931	0	21ur-10801
WBGene00173932	0	21ur-9385
WBGene00173933	0	21ur-11022
WBGene00173934	0	21ur-14412
WBGene00173935	0	21ur-10716
WBGene00173936	0	21ur-13339
WBGene00173937	0	21ur-7357
WBGene00173938	0	21ur-10274
WBGene00173939	0	21ur-11215
WBGene00173940	0	21ur-7879
WBGene00173941	0	21ur-5629
WBGene00173942	0	21ur-9153
WBGene00173943	0	21ur-9089
WBGene00173944	0	21ur-11105
WBGene00173945	0	21ur-15133
WBGene00173946	0	21ur-15227
WBGene00173947	0	21ur-7174
WBGene00173948	0	21ur-11181
WBGene00173949	0	21ur-10404
WBGene00173950	0	21ur-11982
WBGene00173951	0	21ur-7280
WBGene00173952	0	21ur-9379
WBGene00173953	0	21ur-15034
WBGene00173954	0	21ur-13522
WBGene00173955	0	21ur-8928
WBGene00173956	0	21ur-12901
WBGene00173957	0	21ur-15523
WBGene00173958	0	21ur-15160
WBGene00173959	0	21ur-10462
WBGene00173960	0	21ur-7036
WBGene00173961	0	21ur-14691
WBGene00173962	0	21ur-14033
WBGene00173963	0	21ur-13059
WBGene00173964	0	21ur-15250
WBGene00173965	0	21ur-15449
WBGene00173966	0	21ur-11630
WBGene00173967	0	21ur-15268
WBGene00173968	0	21ur-13614
WBGene00173969	0	21ur-10763
WBGene00173970	0	21ur-13972
WBGene00173971	0	21ur-8044
WBGene00173972	0	21ur-5983
WBGene00173973	0	21ur-6801
WBGene00173974	0	21ur-6951
WBGene00173975	0	21ur-15481
WBGene00173976	0	21ur-13747
WBGene00173977	0	21ur-11715
WBGene00173978	0	21ur-8171
WBGene00173979	0	21ur-6857
WBGene00173980	0	21ur-15062
WBGene00173981	0	21ur-14972
WBGene00173982	0	21ur-9602
WBGene00173983	0	21ur-11436
WBGene00173984	0	21ur-13504
WBGene00173985	0	21ur-14455
WBGene00173986	0	21ur-6586
WBGene00173987	0	21ur-11911
WBGene00173988	1	21ur-12968
WBGene00173989	0	21ur-5672
WBGene00173990	0	21ur-7326
WBGene00173991	0	21ur-10062
WBGene00173992	0	21ur-6255
WBGene00173993	0	21ur-7101
WBGene00173994	0	21ur-5622
WBGene00173995	0	21ur-15143
WBGene00173996	0	21ur-5537
WBGene00173997	0	21ur-11545
WBGene00173998	0	21ur-14672
WBGene00173999	0	21ur-11451
WBGene00174000	0	21ur-14367
WBGene00174001	0	21ur-11147
WBGene00174002	0	21ur-6611
WBGene00174003	0	21ur-6999
WBGene00174004	1	21ur-13816
WBGene00174005	0	21ur-14845
WBGene00174006	0	21ur-10824
WBGene00174007	0	21ur-9001
WBGene00174008	0	21ur-12906
WBGene00174009	0	21ur-10265
WBGene00174010	0	21ur-9517
WBGene00174011	0	21ur-6221
WBGene00174012	0	21ur-13420
WBGene00174013	0	21ur-7522
WBGene00174014	0	21ur-14054
WBGene00174015	0	21ur-7741
WBGene00174016	0	21ur-7844
WBGene00174017	0	21ur-15175
WBGene00174018	0	21ur-13674
WBGene00174019	0	21ur-9427
WBGene00174020	0	21ur-10486
WBGene00174021	0	21ur-5639
WBGene00174022	0	21ur-6967
WBGene00174023	0	21ur-15670
WBGene00174024	0	21ur-9142
WBGene00174025	0	21ur-10864
WBGene00174026	1	21ur-15093
WBGene00174027	0	21ur-14651
WBGene00174028	0	21ur-6048
WBGene00174029	0	21ur-8955
WBGene00174030	0	21ur-11853
WBGene00174031	0	21ur-10212
WBGene00174032	0	21ur-15691
WBGene00174033	0	21ur-11420
WBGene00174034	0	21ur-5902
WBGene00174035	0	21ur-5580
WBGene00174036	0	21ur-13512
WBGene00174037	0	21ur-10514
WBGene00174038	1	21ur-8647
WBGene00174039	0	21ur-6597
WBGene00174040	0	21ur-6448
WBGene00174041	0	21ur-9611
WBGene00174042	0	21ur-13715
WBGene00174043	0	21ur-15036
WBGene00174044	0	21ur-11396
WBGene00174045	0	21ur-10365
WBGene00174046	0	21ur-9232
WBGene00174047	0	21ur-7729
WBGene00174048	0	21ur-12824
WBGene00174049	0	21ur-15114
WBGene00174050	0	21ur-6162
