Geneid	"RNA STAR on data 17, data 15, and data 16: mapped.bam"	Public Name
WBGene00202334	1	C29E4.18
WBGene00202335	0	K11G9.14
WBGene00202336	0	F55C12.18
WBGene00202337	0	F35A5.14
WBGene00202338	0	F22B3.21
WBGene00202339	0	T05B11.13
WBGene00202340	0	C54D2.18
WBGene00202341	0	ZK783.8
WBGene00202342	0	ZK617.25
WBGene00202343	0	F39D8.7
WBGene00202344	0	Y59A8B.38
WBGene00202345	0	F11D5.33
WBGene00202346	2	Y105E8B.14
WBGene00202347	0	T01H10.10
WBGene00202348	0	K02E2.16
WBGene00202349	0	T01A4.6
WBGene00202350	0	F01G12.17
WBGene00202351	0	K06C4.26
WBGene00202352	0	T19D7.11
WBGene00202353	0	C18H9.11
WBGene00202354	0	Y46E12A.12
WBGene00202355	1	M176.15
WBGene00202356	0	F07A11.14
WBGene00202357	0	F12D9.18
WBGene00202358	0	C09H10.18
WBGene00202359	0	Y95B8A.17
WBGene00202360	0	C28F5.8
WBGene00202361	0	ZK596.5
WBGene00202362	0	Y51H7C.40
WBGene00202363	0	ZK262.18
WBGene00202364	0	T24A11.11
WBGene00202365	0	F21C3.10
WBGene00202366	0	K01D12.19
WBGene00202367	1	R11E3.17
WBGene00202368	0	D1081.18
WBGene00202369	0	F28D9.5
WBGene00202370	0	ZK377.13
WBGene00202371	0	F28D1.22
WBGene00202372	0	Y105C5B.1417
WBGene00202373	0	C01F1.8
WBGene00202374	1	T01C8.11
WBGene00202375	1	R05G6.19
WBGene00202376	0	F28F9.16
WBGene00202377	1	C14F11.33
WBGene00202378	0	F37B12.14
WBGene00202379	0	C54G7.17
WBGene00202380	0	F13C5.10
WBGene00202381	0	C08E8.14
WBGene00202382	0	F02C12.10
WBGene00202383	0	R153.9
WBGene00202384	5	Y53C10A.23
WBGene00202385	0	Y73B6BL.287
WBGene00202386	0	C52B9.18
WBGene00202387	1	T02E9.29
WBGene00202388	0	C05A9.11
WBGene00202389	0	Y47D3B.24
WBGene00202390	0	C31H1.98
WBGene00202391	0	C34H3.23
WBGene00202392	0	cTel79B.2
WBGene00202393	0	R11B5.12
WBGene00202394	0	T10B9.13
WBGene00202395	1	B0034.17
WBGene00202396	0	Y22D7AL.19
WBGene00202397	0	ZK377.14
WBGene00202398	0	R09E10.16
WBGene00202399	0	T22E6.1
WBGene00202400	5	C27D6.14
WBGene00202401	0	F53B3.12
WBGene00202402	0	Y69H2.26
WBGene00202403	0	Y67D8C.21
WBGene00202404	0	T19D2.11
WBGene00202405	0	C10G11.17
WBGene00202406	0	C07A12.16
WBGene00202407	0	M02F4.12
WBGene00202408	0	Y23H5B.13
WBGene00202409	0	B0273.114
WBGene00202410	0	F54F12.5
WBGene00202411	0	F11D5.34
WBGene00202412	0	Y54G2A.71
WBGene00202413	0	R05H11.5
WBGene00202414	0	F10C1.20
WBGene00202415	0	F42A9.15
WBGene00202416	0	Y16B4A.4
WBGene00202417	0	E01H11.6
WBGene00202418	0	F41D9.15
WBGene00202419	0	C02F4.11
WBGene00202420	0	F53B6.12
WBGene00202421	0	C14F11.34
WBGene00202422	0	K08B4.43
WBGene00202423	2	ZK867.23
WBGene00202424	0	T14E8.7
WBGene00202425	0	T24D8.17
WBGene00202426	0	C36C9.9
WBGene00202427	0	T11F9.30
WBGene00202428	0	E01F3.3
WBGene00202429	0	C16E9.29
WBGene00202430	0	C47G2.22
WBGene00202431	0	F29C4.12
WBGene00202432	1	Y41C4A.28
WBGene00202433	0	K11E4.11
WBGene00202434	0	K03C7.15
WBGene00202435	0	Y51A2D.38
WBGene00202436	0	T21H3.10
WBGene00202437	0	Y15E3A.16
WBGene00202438	0	Y51H7D.2
WBGene00202439	0	F46B6.18
WBGene00202440	0	C32A3.7
WBGene00202441	0	F35C12.6
WBGene00202442	0	R05G6.20
WBGene00202443	0	C13G3.11
WBGene00202444	3	Y65B4BR.11
WBGene00202445	0	K11D9.8
WBGene00202446	0	F25F2.6
WBGene00202447	0	T27B1.9
WBGene00202448	0	C02D4.16
WBGene00202449	1	C10H11.14
WBGene00202450	0	F42D1.14
WBGene00202451	0	ZC64.17
WBGene00202452	0	C32E12.8
WBGene00202453	0	C30C11.13
WBGene00202454	0	Y40C7B.10
WBGene00202455	1	Y25C1A.15
WBGene00202456	0	C11E4.17
WBGene00202457	0	F02E8.12
WBGene00202458	2	C33D12.17
WBGene00202459	0	T09B9.9
WBGene00202460	0	K08A8.31
WBGene00202461	0	F47E1.16
WBGene00202462	0	F56F11.7
WBGene00202463	0	F28A12.8
WBGene00202464	0	C07A12.17
WBGene00202465	0	W01A11.20
WBGene00202466	0	C08E8.15
WBGene00202467	0	C06A8.17
WBGene00202468	0	F26A10.27
WBGene00202469	0	DY3.12
WBGene00202470	1	R08B4.15
WBGene00202471	0	B0198.10
WBGene00202472	0	F57G12.15
WBGene00202473	0	F25F6.4
WBGene00202474	0	C43D7.19
WBGene00202475	0	C33F10.24
WBGene00202476	0	C08F8.14
WBGene00202477	0	F35C11.13
WBGene00202478	0	ZK930.13
WBGene00202479	0	R05F9.15
WBGene00202480	0	ZK829.13
WBGene00202481	0	C05E11.18
WBGene00202482	0	F11D5.35
WBGene00202483	0	F26G1.14
WBGene00202484	0	C45B2.19
WBGene00202485	0	F31B9.6
WBGene00202486	0	K03A11.9
WBGene00202487	0	T23F11.10
WBGene00202488	0	ZC190.16
WBGene00202489	0	R06C1.14
WBGene00202490	0	F28A12.9
WBGene00202491	0	F55B11.132
WBGene00202492	0	T15B7.19
WBGene00202493	0	T06F4.21
WBGene00202494	2	F53G12.17
WBGene00202495	0	T26H5.11
WBGene00202496	3	R02F11.9
WBGene00202497	0	R02F11.10
WBGene00202498	0	Y60C6A.2
WBGene00202499	0	B0507.15
WBGene00202500	1	K09H11.15
WBGene00202501	5	Y57E12B.10
WBGene00202502	0	F41B5.12
WBGene00202504	1	Y32B12B.8
WBGene00202511	1	F07C3.16
WBGene00202512	5	C25E10.16
WBGene00202513	2	ZK938.10
WBGene00202514	4	T09F5.20
WBGene00206354	42	F27E5.9
WBGene00206355	31	C34C6.10
WBGene00206356	30	T08B2.15
WBGene00206357	11	C09D4.9
WBGene00206358	31	F46E10.18
WBGene00206359	45	C05E4.15
WBGene00206360	0	T13C5.10
WBGene00206361	35	K02G10.15
WBGene00206362	1006	B0041.11
WBGene00206363	4	F56H1.10
WBGene00206364	7	C07A12.18
WBGene00206365	1	B0563.18
WBGene00206366	26	C03H5.9
WBGene00206368	15	Y39F10C.3
WBGene00206369	0	C06C6.12
WBGene00206370	1	F02D8.9
WBGene00206371	11	F28B12.6
WBGene00206372	17	B0454.26
WBGene00206373	113	C27A2.12
WBGene00206374	25	K10G6.9
WBGene00206375	0	T08B6.64
WBGene00206377	66	F44E5.15
WBGene00206378	23	C14E2.11
WBGene00206379	0	C55B6.7
WBGene00206380	204	C42D4.18
WBGene00206381	8	F52H2.15
WBGene00206382	9	F01G12.18
WBGene00206383	5	C32C4.16
WBGene00206384	23	D1005.10
WBGene00206385	14	T06D4.6
WBGene00206386	156	K10C2.12
WBGene00206388	124	K10C2.14
WBGene00206389	596	C29F7.10
WBGene00206390	5	F14F7.7
WBGene00206391	0	C01B9.7
WBGene00206392	1	F47D2.11
WBGene00206393	1	W04G5.16
WBGene00206394	0	W05H5.10
WBGene00206395	1	C08H9.18
WBGene00206411	3	R13D11.11
WBGene00206412	43	T24H7.8
WBGene00206413	24	ZK1240.11
WBGene00206414	82	F31D5.7
WBGene00206415	18	F59H6.14
WBGene00206416	50	W04H10.5
WBGene00206417	46	W04H10.6
WBGene00206418	27	M04C3.5
WBGene00206420	87	T26G10.7
WBGene00206421	0	T26G10.8
WBGene00206422	0	T26G10.9
WBGene00206423	1392	Y41C4A.29
WBGene00206459	787	Y80D4G.1
WBGene00206460	2	glam-2
WBGene00206461	8	Y47D3A.34
WBGene00206462	13	B0391.14
WBGene00206464	15	F59C6.18
WBGene00206466	7	T08D10.5
WBGene00206468	0	clc-28
WBGene00206469	9	F58D2.5
WBGene00206470	12	F13E9.20
WBGene00206471	0	Y22F5A.11
WBGene00206473	0	B0273.115
WBGene00206474	15	T22A3.12
WBGene00206475	9	F27D9.12
WBGene00206477	0	clc-29
WBGene00206478	4	M6.11
WBGene00206479	8	C44C11.6
WBGene00206481	0	Y51B9A.14
WBGene00206482	105	B0416.10
WBGene00206483	28	B0416.11
WBGene00206484	167	C31H2.14
WBGene00206485	82	C10A4.13
WBGene00206486	1	Y54F10BM.20
WBGene00206487	729	best-19
WBGene00206488	3	ZK757.10
WBGene00206489	1	F53F1.14
WBGene00206490	0	Y57G11C.1142
WBGene00206491	119	Y73F8A.1173
WBGene00206492	0	F11D11.21
WBGene00206493	6	Y38H8A.12
WBGene00206494	0	C15H11.16
WBGene00206495	0	F20E11.18
WBGene00206496	0	Y51A2B.16
WBGene00206497	11	Y52B11A.18
WBGene00206498	2	C29A12.22
WBGene00206499	0	C06H5.11
WBGene00206500	0	F55C9.15
WBGene00206501	1	F14D7.18
WBGene00206502	48	T01B7.13
WBGene00206503	0	T26E4.18
WBGene00206504	0	K10G4.15
WBGene00206505	148	B0250.18
WBGene00206506	0	F59A1.18
WBGene00206507	30	Y51A2A.16
WBGene00206508	3	ZK262.19
WBGene00206509	0	Y102A5C.43
WBGene00206510	0	Y113G7A.22
WBGene00206511	0	W02H5.16
WBGene00206512	4	Y39A3B.7
WBGene00206513	4	B0244.15
WBGene00206514	9	R05G9.5
WBGene00206515	0	T28C6.11
WBGene00206516	5	F53E4.2
WBGene00206517	29	T27F7.12
WBGene00206518	0	F36H5.12
WBGene00206519	113	F36H5.13
WBGene00206520	4	ZK897.10
WBGene00206521	104	T02G5.15
WBGene00206522	107	F14D2.19
WBGene00206523	0	C54E10.10
WBGene00206524	1	C54E10.11
WBGene00206525	45	spp-28
WBGene00206526	0	C06C3.14
WBGene00206527	7	T27A8.7
WBGene00206528	11	Y53H1A.7
WBGene00206529	14	C04A2.15
WBGene00206530	22	Y52B11A.19
WBGene00206531	0	C29F7.11
WBGene00206532	13	F11A6.15
WBGene00206533	6	C30A5.16
WBGene00206534	0	C31A11.13
WBGene00206535	1	M162.15
WBGene00206536	23	C14A6.16
WBGene00206537	1	spp-30
WBGene00206538	9	C09G5.13
WBGene00215616	5	W04G3.17
WBGene00219205	6	R03D7.15
WBGene00219206	136	W05H12.4
WBGene00219207	85	C01F6.14
WBGene00219208	195	B0365.9
WBGene00219209	1	F29F11.20
WBGene00219210	180	Y37H2A.18
WBGene00219212	0	K10G4.16
WBGene00219214	1	T10B9.14
WBGene00219215	3	F13B12.15
WBGene00219216	228	K08D10.14
WBGene00219217	56	C08F8.15
WBGene00219218	655	Y73B6BL.288
WBGene00219219	0	mir-5546
WBGene00219220	1	mir-5549
WBGene00219221	0	mir-5551
WBGene00219222	2	mir-4806
WBGene00219223	5	mir-4814
WBGene00219224	0	mir-4924
WBGene00219225	0	mir-4927
WBGene00219226	16	mir-4929
WBGene00219227	5	mir-4932
WBGene00219228	0	mir-4933
WBGene00219229	0	mir-4934
WBGene00219230	0	mir-4935
WBGene00219231	1	mir-5545
WBGene00219232	3	mir-5547
WBGene00219233	3	mir-5552
WBGene00219234	1	B0511.17
WBGene00219235	3	K03B4.8
WBGene00219236	33	K03B4.9
WBGene00219238	49	M151.9
WBGene00219239	18	K05F6.14
WBGene00219241	10	Y116A8A.150
WBGene00219242	0	F56A12.10
WBGene00219243	2	T23G4.127
WBGene00219244	0	Y51H4A.938
WBGene00219245	0	mir-2221
WBGene00219246	0	mir-2953
WBGene00219247	0	mir-4807
WBGene00219248	0	mir-4808
WBGene00219249	0	mir-4809
WBGene00219250	0	mir-4810.1
WBGene00219251	0	mir-4811
WBGene00219252	1	mir-4815
WBGene00219253	0	mir-4916
WBGene00219254	0	mir-4920
WBGene00219255	0	mir-4921
WBGene00219256	0	mir-4922.1
WBGene00219257	0	mir-4922.2
WBGene00219258	0	mir-4923.1
WBGene00219259	0	mir-4923.2
WBGene00219260	0	mir-4925
WBGene00219261	0	mir-4926
WBGene00219262	0	mir-4930
WBGene00219263	0	mir-4931
WBGene00219264	0	mir-4936
WBGene00219265	0	mir-4937
WBGene00219266	0	mir-4938
WBGene00219267	11	mir-5548
WBGene00219269	0	mir-5553
WBGene00219270	0	mir-5550
WBGene00219271	83	F36H5.14
WBGene00219272	2	C17C3.24
WBGene00219274	40	T25G12.13
WBGene00219275	1614	Y39G10AR.32
WBGene00219278	198	R09A8.9
WBGene00219279	105	T24D5.11
WBGene00219280	1	C05B5.16
WBGene00219281	0	K10D3.8
WBGene00219282	0	F43G9.21
WBGene00219283	2	F55H12.7
WBGene00219284	0	C41G7.15
WBGene00219285	2	K07A1.20
WBGene00219286	45	C04F12.16
WBGene00219287	16	spex-1
WBGene00219288	62	Y87G2A.25
WBGene00219289	37	T05C12.15
WBGene00219290	0	AH6.17
WBGene00219291	0	F35H8.12
WBGene00219292	2	ZK1320.14
WBGene00219293	0	B0334.20
WBGene00219294	6	F43G6.16
WBGene00219295	11	C34C12.12
WBGene00219296	4	C54C6.11
WBGene00219297	10	T23F11.11
WBGene00219298	15	F55H2.8
WBGene00219299	7	C01G12.16
WBGene00219300	7	W10G6.6
WBGene00219301	0	C44C10.15
WBGene00219302	3	Y43F8B.28
WBGene00219303	182	Y13C8A.4
WBGene00219304	83	F56D6.16
WBGene00219306	81	linc-4
WBGene00219307	200	F56D6.17
WBGene00219308	6	W06G6.20
WBGene00219309	3	F26F2.13
WBGene00219310	59	C17E4.19
WBGene00219311	0	Y51A2A.17
WBGene00219312	0	Y51A2A.18
WBGene00219313	3351	C17E4.20
WBGene00219314	2	C05B5.17
WBGene00219315	40	F07E5.12
WBGene00219316	502	F21A3.11
WBGene00219317	32	F31E3.12
WBGene00219318	0	R08A2.9
WBGene00219319	10	H25P06.5
WBGene00219321	0	T07H3.10
WBGene00219322	13	C33C12.12
WBGene00219323	0	nspd-12
WBGene00219324	0	F47B8.18
WBGene00219325	7	F17C11.22
WBGene00219326	20	F36D3.16
WBGene00219327	0	ZK822.9
WBGene00219329	33	K02D10.8
WBGene00219330	3	F18E2.15
WBGene00219331	0	H25K10.141
WBGene00219332	0	Y116A8C.467
WBGene00219337	5	T16G1.18
WBGene00219342	16	Y57G11C.1143
WBGene00219343	1	Y17D7C.9
WBGene00219351	0	Y7A5A.20
WBGene00219352	2	Y7A5A.21
WBGene00219362	29	ZK470.14
WBGene00219368	5	F14H12.17
WBGene00219369	10	R160.10
WBGene00219370	0	ZK262.20
WBGene00219371	0	C03G5.14
WBGene00219373	46	F01E11.18
WBGene00219374	819	C25A11.10
WBGene00219375	74	C02B8.12
WBGene00219376	111	C28G1.10
WBGene00219377	5	F47C12.12
WBGene00219378	0	F43G6.17
WBGene00219381	1	C47A10.16
WBGene00219383	1	Y61B8A.6
WBGene00219394	0	Y48A6C.8
WBGene00219395	2	M199.134
WBGene00219399	133	Y55F3AM.21
WBGene00219410	3	C04C3.14
WBGene00219411	1	T14G12.11
WBGene00219412	2	ZK381.62
WBGene00219413	88	Y38F2AL.12
WBGene00219414	0	F14H3.15
WBGene00219415	0	linc-38
WBGene00219416	1	F23H12.21
WBGene00219417	0	F34H10.9
WBGene00219418	5	F44D12.19
WBGene00219420	15	T19C4.24
WBGene00219421	0	Y66D12A.30
WBGene00219422	63	Y52B11A.20
WBGene00219423	136	C23H5.15
WBGene00219424	1	Y54G2A.72
WBGene00219425	1058	Y54G2A.73
WBGene00219434	3	F54D5.23
WBGene00219436	30	C49H3.16
WBGene00219437	2	C50A2.7
WBGene00219442	1	C08F8.16
WBGene00219443	16	Y57G11C.1144
WBGene00219444	9	Y41E3.461
WBGene00219445	0	C06H5.12
WBGene00219446	1	C06H5.13
WBGene00219447	1	C06H5.14
WBGene00219448	0	K12G11.14
WBGene00219449	6	Y38A10A.11
WBGene00219450	11	F53B6.13
WBGene00219451	1649	F52D2.12
WBGene00219452	63	F21D9.11
WBGene00219453	1	linc-97
WBGene00219454	0	C26H9A.3
WBGene00219455	4	Y43F8B.29
WBGene00219456	6	ZK822.10
WBGene00219458	0	H21P03.10
WBGene00219460	7	K09H9.9
WBGene00219476	2	D1046.16
WBGene00219477	0	F57G8.14
WBGene00219478	4	Y105C5B.1418
WBGene00219483	0	Y116F11B.24
WBGene00219489	8	C10C6.13
WBGene00219490	5	Y116A8B.98
WBGene00219491	61	Y53F4B.62
WBGene00219492	1	Y53F4B.63
WBGene00219493	2	C18D4.12
WBGene00219497	0	linc-114
WBGene00219498	0	Y106G6E.8
WBGene00219544	1	C17G1.14
WBGene00219545	0	F41E7.19
WBGene00219546	5	F41E7.20
WBGene00219547	9	T06A10.106
WBGene00219548	27	JC8.17
WBGene00219549	0	F59A1.19
WBGene00219550	0	B0035.20
WBGene00219551	1	K07F5.21
WBGene00219552	0	F53F4.25
WBGene00219553	0	T08G5.19
WBGene00219554	12	W03D2.11
WBGene00219555	0	Y46G5A.46
WBGene00219556	0	C04C11.23
WBGene00219557	1	anr-14
WBGene00219558	0	anr-12
WBGene00219559	0	linc-5
WBGene00219560	0	linc-98
WBGene00219561	4	linc-142
WBGene00219562	1	linc-28
WBGene00219563	16	linc-95
WBGene00219564	0	linc-102
WBGene00219565	1	linc-120
WBGene00219566	0	linc-33
WBGene00219567	0	linc-164
WBGene00219568	0	anr-9
WBGene00219569	2	linc-147
WBGene00219570	15	linc-82
WBGene00219571	128	linc-15
WBGene00219572	2	linc-146
WBGene00219573	0	anr-30
WBGene00219574	1	linc-54
WBGene00219575	214	anr-8
WBGene00219576	0	anr-13
WBGene00219577	0	linc-119
WBGene00219578	0	linc-141
WBGene00219579	4	linc-43
WBGene00219580	1	linc-18
WBGene00219581	17	anr-20
WBGene00219582	0	anr-25
WBGene00219583	6	anr-43
WBGene00219584	0	linc-162
WBGene00219585	0	linc-170
WBGene00219586	2	linc-108
WBGene00219587	1	anr-16
WBGene00219588	1	linc-80
WBGene00219589	62	anr-35
WBGene00219590	23	linc-72
WBGene00219591	0	linc-149
WBGene00219592	1	linc-84
WBGene00219593	0	anr-15
WBGene00219594	0	linc-59
WBGene00219596	2	linc-140
WBGene00219597	0	anr-11
WBGene00219598	3	linc-113
WBGene00219599	3	linc-99
WBGene00219600	0	linc-118
WBGene00219601	1	linc-129
WBGene00219602	4	linc-151
WBGene00219603	1	anr-57
WBGene00219604	0	linc-93
WBGene00219605	7	linc-110
WBGene00219606	3	linc-133
WBGene00219607	1	anr-7
WBGene00219608	1	linc-58
WBGene00219609	1916	linc-7
WBGene00219610	4	anr-51
WBGene00219611	0	linc-123
WBGene00219612	2	linc-153
WBGene00219613	0	linc-148
WBGene00219614	0	linc-105
WBGene00219615	5	linc-109
WBGene00219616	0	linc-111
WBGene00219617	3	linc-25
WBGene00219618	17	linc-60
WBGene00219619	135	linc-76
WBGene00219620	9	linc-74
WBGene00219621	0	anr-46
WBGene00219622	0	anr-40
WBGene00219623	0	anr-2
WBGene00219624	0	linc-62
WBGene00219625	23	linc-168
WBGene00219626	0	linc-157
WBGene00219627	0	anr-3
WBGene00219628	0	linc-161
WBGene00219629	5	linc-87
WBGene00219630	0	linc-70
WBGene00219631	1	anr-37
WBGene00219632	0	linc-163
WBGene00219633	0	anr-55
WBGene00219634	0	linc-86
WBGene00219635	0	linc-51
WBGene00219636	30	linc-81
WBGene00219637	0	linc-124
WBGene00219638	0	anr-29
WBGene00219639	0	linc-115
WBGene00219640	0	anr-56
WBGene00219641	20	linc-47
WBGene00219642	0	anr-52
WBGene00219643	0	linc-78
WBGene00219644	10	linc-69
WBGene00219645	1	linc-166
WBGene00219646	2	linc-89
WBGene00219647	12	anr-27
WBGene00219648	20	linc-67
WBGene00219649	10	linc-55
WBGene00219650	20	linc-56
WBGene00219651	12	linc-130
WBGene00219652	2	linc-65
WBGene00219653	0	linc-145
WBGene00219654	3	linc-156
WBGene00219655	7	linc-107
WBGene00219656	6	anr-48
WBGene00219657	9	linc-139
WBGene00219658	0	anr-21
WBGene00219659	1	anr-36
WBGene00219660	13	linc-19
WBGene00219661	15	linc-45
WBGene00219662	2	linc-134
WBGene00219663	0	anr-10
WBGene00219664	2	linc-73
WBGene00219665	1	linc-101
WBGene00219666	1	linc-31
WBGene00219667	3	linc-66
WBGene00219668	0	anr-33
WBGene00219669	0	anr-28
WBGene00219670	1	anr-26
WBGene00219671	1	anr-4
WBGene00219672	0	anr-54
WBGene00219673	21	linc-96
WBGene00219674	1	linc-122
WBGene00219675	26	linc-44
WBGene00219676	6	linc-48
WBGene00219677	7	anr-17
WBGene00219678	100	linc-9
WBGene00219679	0	anr-22
WBGene00219680	18	linc-35
WBGene00219681	0	anr-6
WBGene00219682	5	linc-50
WBGene00219683	10	anr-32
WBGene00219684	1	linc-26
WBGene00219685	0	linc-75
WBGene00219686	13	linc-125
WBGene00219687	20	linc-12
WBGene00219688	26	linc-21
WBGene00219689	14	linc-41
WBGene00219690	0	linc-10
WBGene00219691	3	linc-106
WBGene00219692	0	linc-23
WBGene00219693	0	linc-144
WBGene00219694	2	linc-36
WBGene00219695	3	linc-126
WBGene00219696	1	anr-39
WBGene00219697	0	linc-169
WBGene00219698	0	linc-92
WBGene00219699	504	linc-22
WBGene00219700	80	linc-6
WBGene00219701	20	anr-34
WBGene00219702	13	linc-138
WBGene00219703	5	anr-38
WBGene00219704	0	linc-127
WBGene00219705	3	anr-5
WBGene00219706	0	linc-158
WBGene00219707	278	linc-8
WBGene00219708	15	linc-13
WBGene00219709	2	linc-37
WBGene00219710	9	anr-45
WBGene00219711	3	anr-49
WBGene00219712	0	linc-167
WBGene00219713	2	linc-27
WBGene00219714	0	linc-3
WBGene00219715	6	anr-18
WBGene00219716	2	linc-88
WBGene00219717	20	anr-23
WBGene00219718	6	linc-42
WBGene00219719	2	linc-57
WBGene00219720	9	linc-2
WBGene00219721	1	linc-104
WBGene00219722	0	linc-154
WBGene00219723	3	linc-135
WBGene00219724	1	linc-100
WBGene00219725	52	linc-63
WBGene00219726	9	linc-116
WBGene00219727	2	linc-39
WBGene00219728	1	linc-16
WBGene00219729	4	anr-44
WBGene00219730	0	linc-137
WBGene00219731	4	linc-49
WBGene00219732	3	linc-112
WBGene00219733	3	linc-53
WBGene00219734	7	linc-128
WBGene00219735	0	linc-150
WBGene00219736	45	linc-20
WBGene00219737	0	linc-155
WBGene00219738	4	anr-1
WBGene00219739	1	linc-136
WBGene00219740	1	linc-117
WBGene00219741	4	linc-77
WBGene00219742	0	linc-52
WBGene00219743	3	linc-103
WBGene00219744	0	anr-41
WBGene00219745	2	linc-90
WBGene00219746	29	linc-91
WBGene00219747	0	linc-79
WBGene00219748	35	linc-46
WBGene00219749	23	linc-30
WBGene00219750	1	Y38C1AA.19
WBGene00219751	189	anr-24
WBGene00219752	2	anr-50
WBGene00219753	0	linc-152
WBGene00219754	12	linc-85
WBGene00219755	34	linc-17
WBGene00219756	12	linc-68
WBGene00219757	0	linc-71
WBGene00219758	162	linc-11
WBGene00219759	0	anr-58
WBGene00219760	0	anr-19
WBGene00219761	1	linc-143
WBGene00219762	0	linc-159
WBGene00219763	3	linc-94
WBGene00219764	0	anr-47
WBGene00219765	0	linc-165
WBGene00219766	0	anr-42
WBGene00219767	3	linc-131
WBGene00219768	1	linc-160
WBGene00219769	2	linc-64
WBGene00219770	1	linc-40
WBGene00219771	21	linc-24
WBGene00219772	0	anr-53
WBGene00219773	1	linc-32
WBGene00219774	0	F33A8.12
WBGene00219775	0	F33A8.13
WBGene00219776	0	AH9.9
WBGene00219777	0	AH10.10
WBGene00219778	0	B0025.7
WBGene00219779	0	B0025.8
WBGene00219780	68	B0228.10
WBGene00219781	0	B0240.7
WBGene00219782	3	B0250.19
WBGene00219783	0	B0285.17
WBGene00219784	7	B0348.8
WBGene00219785	2	B0350.85
WBGene00219786	0	B0365.10
WBGene00219787	2	B0379.12
WBGene00219788	0	B0379.13
WBGene00219789	0	B0511.18
WBGene00219790	0	B0524.10
WBGene00219791	1	C01B10.48
WBGene00219792	0	C01B10.49
WBGene00219793	0	C01F6.15
WBGene00219794	0	C02C6.13
WBGene00219795	0	C02F5.15
WBGene00219796	289	C03D6.9
WBGene00219797	2	C04A2.16
WBGene00219798	1	C04F12.17
WBGene00219799	0	C05A9.12
WBGene00219800	45	C05D9.12
WBGene00219801	2	C05E4.16
WBGene00219803	1826	C06A1.12
WBGene00219804	0	C06E7.95
WBGene00219805	4	C07A12.19
WBGene00219806	0	C07E3.17
WBGene00219807	0	C07H6.19
WBGene00219808	0	C09H10.19
WBGene00219809	0	C09H10.20
WBGene00219810	0	mir-8196.2
WBGene00219811	0	C12C8.8
WBGene00219812	0	C13C12.7
WBGene00219813	2	C14A11.13
WBGene00219814	1	C14A11.14
WBGene00219815	0	C14B9.15
WBGene00219816	55	C14E2.12
WBGene00219817	0	C15A11.10
WBGene00219818	0	C15F1.15
WBGene00219819	0	C16D2.4
WBGene00219820	0	C17D12.17
WBGene00219821	11	C17D12.18
WBGene00219822	0	C17H12.36
WBGene00219823	0	C18A3.24
WBGene00219824	0	C18C4.17
WBGene00219825	1	C18D1.21
WBGene00219826	0	C18H9.12
WBGene00219827	1	C23G10.12
WBGene00219828	0	C24A1.8
WBGene00219829	2	C24G6.12
WBGene00219830	1	C24G7.6
WBGene00219831	0	C25F6.30
WBGene00219832	1	C26B2.14
WBGene00219833	5	C26C6.12
WBGene00219834	0	C26C6.13
WBGene00219835	1	C26C6.14
WBGene00219836	0	C26G2.11
WBGene00219837	4	C28D4.17
WBGene00219838	445	C28H8.14
WBGene00219839	0	C29F5.11
WBGene00219840	0	C29F9.15
WBGene00219841	0	C30C11.14
WBGene00219842	0	C30C11.15
WBGene00219843	0	C30D11.6
WBGene00219844	0	C30G12.9
WBGene00219845	0	C32F10.9
WBGene00219846	0	C33E10.11
WBGene00219847	0	C34E11.20
WBGene00219848	2	C34F6.18
WBGene00219849	110	C36C9.10
WBGene00219850	1	C36E8.11
WBGene00219851	0	C37C3.16
WBGene00219852	4	C41C4.16
WBGene00219853	0	C41C4.17
WBGene00219854	0	C41C4.18
WBGene00219855	0	C41C4.19
WBGene00219856	0	C41C4.20
WBGene00219857	1	C45E1.10
WBGene00219858	0	C46A5.15
WBGene00219859	56	C49F5.11
WBGene00219860	0	C51F7.4
WBGene00219861	2	C52D10.131
WBGene00219862	0	C52G5.13
WBGene00219863	0	C54G4.16
WBGene00219864	2	C56G2.20
WBGene00219865	0	C56G2.21
WBGene00219866	0	D1054.23
WBGene00219867	0	D2013.13
WBGene00219868	0	D2021.6
WBGene00219869	0	D2023.18
WBGene00219870	0	D2092.15
WBGene00219871	10	E01A2.11
WBGene00219872	0	E04F6.17
WBGene00219873	3	EEED8.19
WBGene00219874	2	F01D4.12
WBGene00219875	0	F01E11.19
WBGene00219876	0	F01G12.19
WBGene00219877	0	F02D10.15
WBGene00219878	0	F02G3.8
WBGene00219879	1	F07A11.15
WBGene00219880	0	F07C4.17
WBGene00219881	0	F08B1.8
WBGene00219882	0	F08B6.7
WBGene00219883	0	F09B9.8
WBGene00219884	3	F09E10.13
WBGene00219885	5	F09E10.14
WBGene00219886	134	F09E10.15
WBGene00219887	0	F09E10.16
WBGene00219888	4	F09G2.14
WBGene00219889	0	F10E9.23
WBGene00219890	0	F12A10.13
WBGene00219891	2	F12F6.20
WBGene00219892	0	F14F3.17
WBGene00219893	0	F15A8.19
WBGene00219894	0	F16A11.12
WBGene00219895	0	F16A11.13
WBGene00219896	2	F16H9.5
WBGene00219897	0	F16H9.6
WBGene00219898	0	F17C8.13
WBGene00219899	0	F17C11.24
WBGene00219900	0	F17C11.25
WBGene00219901	7	F18A1.11
WBGene00219902	2	F18C5.15
WBGene00219903	1	F18H3.7
