Geneid	"RNA STAR on data 17, data 15, and data 10: mapped.bam"	Public Name
WBGene00170867	0	21ur-15341
WBGene00170868	0	21ur-6429
WBGene00170869	0	21ur-15233
WBGene00170870	0	21ur-13282
WBGene00170871	0	21ur-14978
WBGene00170872	0	21ur-10399
WBGene00170873	0	21ur-15616
WBGene00170874	0	21ur-13771
WBGene00170875	0	21ur-5480
WBGene00170876	0	21ur-13153
WBGene00170877	0	21ur-7469
WBGene00170878	0	21ur-6266
WBGene00170879	0	21ur-6131
WBGene00170880	0	21ur-15585
WBGene00170881	0	21ur-7653
WBGene00170882	0	21ur-10841
WBGene00170883	0	21ur-12321
WBGene00170884	0	21ur-14833
WBGene00170885	0	21ur-11943
WBGene00170886	0	21ur-6149
WBGene00170887	0	21ur-15482
WBGene00170888	0	21ur-14373
WBGene00170889	0	21ur-12068
WBGene00170890	0	21ur-13830
WBGene00170891	0	21ur-7495
WBGene00170892	0	21ur-14587
WBGene00170893	0	21ur-7911
WBGene00170894	0	21ur-10837
WBGene00170895	0	21ur-7986
WBGene00170896	0	21ur-12840
WBGene00170897	0	21ur-9821
WBGene00170898	0	21ur-6430
WBGene00170899	0	21ur-10984
WBGene00170900	0	21ur-11408
WBGene00170901	0	21ur-11056
WBGene00170902	0	21ur-8588
WBGene00170903	0	21ur-5665
WBGene00170904	0	21ur-8796
WBGene00170905	0	21ur-12900
WBGene00170906	0	21ur-13395
WBGene00170907	0	21ur-14133
WBGene00170908	0	21ur-10194
WBGene00170909	0	21ur-14203
WBGene00170910	0	21ur-12571
WBGene00170911	1	21ur-6707
WBGene00170912	0	21ur-10415
WBGene00170913	0	21ur-6244
WBGene00170914	0	21ur-10346
WBGene00170915	0	21ur-14875
WBGene00170916	0	21ur-5958
WBGene00170917	0	21ur-9199
WBGene00170918	0	21ur-8557
WBGene00170919	0	21ur-11582
WBGene00170920	0	21ur-15403
WBGene00170921	0	21ur-8518
WBGene00170922	0	21ur-7231
WBGene00170923	0	21ur-15625
WBGene00170924	0	21ur-11522
WBGene00170925	0	21ur-12724
WBGene00170926	0	21ur-15238
WBGene00170927	0	21ur-14242
WBGene00170928	0	21ur-13312
WBGene00170929	1	21ur-14021
WBGene00170930	0	21ur-6503
WBGene00170931	0	21ur-8834
WBGene00170932	0	21ur-13485
WBGene00170933	0	21ur-15083
WBGene00170934	0	21ur-12012
WBGene00170935	0	21ur-5499
WBGene00170936	0	21ur-15216
WBGene00170937	0	21ur-12767
WBGene00170938	0	21ur-14212
WBGene00170939	0	21ur-5687
WBGene00170940	1	21ur-9941
WBGene00170941	0	21ur-10087
WBGene00170942	0	21ur-12618
WBGene00170943	0	21ur-10720
WBGene00170944	0	21ur-11738
WBGene00170945	0	21ur-14189
WBGene00170946	0	21ur-9783
WBGene00170947	0	21ur-10023
WBGene00170948	0	21ur-14462
WBGene00170949	0	21ur-14611
WBGene00170950	0	21ur-8123
WBGene00170951	0	21ur-8256
WBGene00170952	0	21ur-6690
WBGene00170953	0	21ur-15479
WBGene00170954	0	21ur-14924
WBGene00170955	0	21ur-8962
WBGene00170956	0	21ur-10904
WBGene00170957	0	21ur-13290
WBGene00170958	0	21ur-9502
WBGene00170959	0	21ur-9901
WBGene00170960	0	21ur-11076
WBGene00170961	0	21ur-11506
WBGene00170962	0	21ur-7518
WBGene00170963	0	21ur-6939
WBGene00170964	0	21ur-11854
WBGene00170965	0	21ur-8234
WBGene00170966	0	21ur-9548
WBGene00170967	0	21ur-15604
WBGene00170968	0	21ur-12114
WBGene00170969	0	21ur-9366
WBGene00170970	0	21ur-14448
WBGene00170971	0	21ur-8682
WBGene00170972	0	21ur-7607
WBGene00170973	0	21ur-15395
WBGene00170974	0	21ur-13969
WBGene00170975	0	21ur-14741
WBGene00170976	0	21ur-14369
WBGene00170977	0	21ur-15284
WBGene00170978	0	21ur-6455
WBGene00170979	0	21ur-7960
WBGene00170980	1	21ur-7956
WBGene00170981	0	21ur-8140
WBGene00170982	0	21ur-10863
WBGene00170983	0	21ur-10679
WBGene00170984	0	21ur-10632
WBGene00170985	0	21ur-10151
WBGene00170986	0	21ur-6990
WBGene00170987	0	21ur-9370
WBGene00170988	0	21ur-14206
WBGene00170989	0	21ur-9073
WBGene00170990	0	21ur-14155
WBGene00170991	0	21ur-10753
WBGene00170992	0	21ur-15248
WBGene00170993	0	21ur-5522
WBGene00170994	1	21ur-11197
WBGene00170995	0	21ur-13714
WBGene00170996	0	21ur-5867
WBGene00170997	0	21ur-11479
WBGene00170998	0	21ur-12471
WBGene00170999	0	21ur-8251
WBGene00171000	0	21ur-11878
WBGene00171001	0	21ur-8661
WBGene00171002	0	21ur-9918
WBGene00171003	0	21ur-9071
WBGene00171004	0	21ur-10761
WBGene00171005	0	21ur-12971
WBGene00171006	0	21ur-13151
WBGene00171007	0	21ur-10936
WBGene00171008	0	21ur-13350
WBGene00171009	0	21ur-5997
WBGene00171010	0	21ur-15619
WBGene00171011	0	21ur-9124
WBGene00171012	0	21ur-11373
WBGene00171013	0	21ur-14237
WBGene00171014	0	21ur-11152
WBGene00171015	0	21ur-5855
WBGene00171016	0	21ur-12118
WBGene00171017	0	21ur-7862
WBGene00171018	0	21ur-9088
WBGene00171019	0	21ur-12521
WBGene00171020	0	21ur-7728
WBGene00171021	0	21ur-5875
WBGene00171022	0	21ur-6009
WBGene00171023	0	21ur-13987
WBGene00171024	0	21ur-14630
WBGene00171025	0	21ur-7538
WBGene00171026	0	21ur-6575
WBGene00171027	4	21ur-7832
WBGene00171028	0	21ur-13192
WBGene00171029	0	21ur-15620
WBGene00171030	0	21ur-15631
WBGene00171031	0	21ur-8870
WBGene00171032	0	21ur-12886
WBGene00171033	0	21ur-11951
WBGene00171034	0	21ur-5850
WBGene00171035	0	21ur-11176
WBGene00171036	0	21ur-11537
WBGene00171037	0	21ur-14435
WBGene00171038	0	21ur-9985
WBGene00171039	0	21ur-15029
WBGene00171040	0	21ur-15425
WBGene00171041	0	21ur-12950
WBGene00171042	0	21ur-9065
WBGene00171043	0	21ur-11116
WBGene00171044	0	21ur-12959
WBGene00171045	0	21ur-13505
WBGene00171046	0	21ur-15261
WBGene00171047	0	21ur-6119
WBGene00171048	1	21ur-7085
WBGene00171049	0	21ur-8197
WBGene00171050	0	21ur-6671
WBGene00171051	0	21ur-7924
WBGene00171052	0	21ur-6494
WBGene00171053	0	21ur-7223
WBGene00171054	0	21ur-7409
WBGene00171055	0	21ur-13687
WBGene00171056	0	21ur-15275
WBGene00171057	0	21ur-15100
WBGene00171058	0	21ur-15141
WBGene00171059	0	21ur-11981
WBGene00171060	0	21ur-5524
WBGene00171061	0	21ur-14971
WBGene00171062	0	21ur-14433
WBGene00171063	0	21ur-10639
WBGene00171064	1	21ur-14576
WBGene00171065	0	21ur-7014
WBGene00171066	0	21ur-7685
WBGene00171067	0	21ur-8390
WBGene00171068	0	21ur-10668
WBGene00171069	0	21ur-7907
WBGene00171070	0	21ur-9566
WBGene00171071	0	21ur-8190
WBGene00171072	0	21ur-13973
WBGene00171073	0	21ur-13095
WBGene00171074	0	21ur-6121
WBGene00171075	0	21ur-7567
WBGene00171076	0	21ur-12755
WBGene00171077	0	21ur-12492
WBGene00171078	0	21ur-12514
WBGene00171079	0	21ur-7453
WBGene00171080	0	21ur-6190
WBGene00171081	0	21ur-6563
WBGene00171082	0	21ur-8986
WBGene00171083	0	21ur-10922
WBGene00171084	0	21ur-5772
WBGene00171085	0	21ur-15440
WBGene00171086	0	21ur-15170
WBGene00171087	0	21ur-7340
WBGene00171088	0	21ur-7482
WBGene00171089	0	21ur-8045
WBGene00171090	0	21ur-12316
WBGene00171091	0	21ur-12331
WBGene00171092	0	21ur-7601
WBGene00171093	0	21ur-13078
WBGene00171094	0	21ur-6502
WBGene00171095	0	21ur-9453
WBGene00171096	0	21ur-12516
WBGene00171097	0	21ur-12910
WBGene00171098	0	21ur-11606
WBGene00171099	0	21ur-13303
WBGene00171100	0	21ur-11083
WBGene00171101	0	21ur-9648
WBGene00171102	0	21ur-9377
WBGene00171103	0	21ur-10294
WBGene00171104	0	21ur-9382
WBGene00171105	0	21ur-12051
WBGene00171106	0	21ur-12712
WBGene00171107	0	21ur-7563
WBGene00171108	0	21ur-8315
WBGene00171109	0	21ur-9198
WBGene00171110	0	21ur-6317
WBGene00171111	0	21ur-10054
WBGene00171112	0	21ur-9315
WBGene00171113	0	21ur-10562
WBGene00171114	0	21ur-15673
WBGene00171115	0	21ur-8726
WBGene00171116	0	21ur-7259
WBGene00171117	0	21ur-11864
WBGene00171118	0	21ur-8931
WBGene00171119	0	21ur-7187
WBGene00171120	0	21ur-6735
WBGene00171121	0	21ur-9889
WBGene00171122	0	21ur-10569
WBGene00171123	0	21ur-7260
WBGene00171124	0	21ur-12686
WBGene00171125	0	21ur-8380
WBGene00171126	0	21ur-8053
WBGene00171127	0	21ur-12467
WBGene00171128	0	21ur-7267
WBGene00171129	0	21ur-5727
WBGene00171130	0	21ur-12047
WBGene00171131	0	21ur-14682
WBGene00171132	0	21ur-11880
WBGene00171133	0	21ur-6870
WBGene00171134	0	21ur-8542
WBGene00171135	0	21ur-9493
WBGene00171136	0	21ur-12687
WBGene00171137	0	21ur-13184
WBGene00171138	0	21ur-13041
WBGene00171139	0	21ur-14172
WBGene00171140	0	21ur-11271
WBGene00171141	0	21ur-11845
WBGene00171142	0	21ur-12245
WBGene00171143	0	21ur-10107
WBGene00171144	0	21ur-14380
WBGene00171145	0	21ur-11133
WBGene00171146	0	21ur-8360
WBGene00171147	0	21ur-9970
WBGene00171148	0	21ur-7399
WBGene00171149	0	21ur-13552
WBGene00171150	0	21ur-15357
WBGene00171151	0	21ur-10749
WBGene00171152	0	21ur-11745
WBGene00171153	0	21ur-7852
WBGene00171154	0	21ur-9263
WBGene00171155	0	21ur-6923
WBGene00171156	0	21ur-12422
WBGene00171157	0	21ur-15071
WBGene00171158	0	21ur-14794
WBGene00171159	0	21ur-13999
WBGene00171160	0	21ur-8689
WBGene00171161	0	21ur-7798
WBGene00171162	0	21ur-14987
WBGene00171163	0	21ur-14791
WBGene00171164	0	21ur-11245
WBGene00171165	0	21ur-14469
WBGene00171166	0	21ur-8612
WBGene00171167	0	21ur-8308
WBGene00171168	0	21ur-13526
WBGene00171169	0	21ur-9870
WBGene00171170	0	21ur-15331
WBGene00171171	0	21ur-8242
WBGene00171172	0	21ur-7093
WBGene00171173	0	21ur-7939
WBGene00171174	0	21ur-11007
WBGene00171175	0	21ur-15152
WBGene00171176	0	21ur-8204
WBGene00171177	1	21ur-13616
WBGene00171178	0	21ur-5641
WBGene00171179	0	21ur-13931
WBGene00171180	0	21ur-8971
WBGene00171181	0	21ur-12813
WBGene00171182	0	21ur-11832
WBGene00171183	0	21ur-14752
WBGene00171184	0	21ur-9005
WBGene00171185	0	21ur-11548
WBGene00171186	0	21ur-7758
WBGene00171187	0	21ur-6582
WBGene00171188	0	21ur-10891
WBGene00171189	0	21ur-12660
WBGene00171190	0	21ur-6723
WBGene00171191	0	21ur-9841
WBGene00171192	0	21ur-7296
WBGene00171193	0	21ur-9938
WBGene00171194	0	21ur-13559
WBGene00171195	0	21ur-6179
WBGene00171196	0	21ur-11389
WBGene00171197	0	21ur-8992
WBGene00171198	0	21ur-15348
WBGene00171199	0	21ur-12919
WBGene00171200	0	21ur-7140
WBGene00171201	0	21ur-14267
WBGene00171202	0	21ur-7806
WBGene00171203	0	21ur-10688
WBGene00171204	0	21ur-8903
WBGene00171205	0	21ur-9051
WBGene00171206	0	21ur-12552
WBGene00171207	0	21ur-6088
WBGene00171208	0	21ur-13135
WBGene00171209	0	21ur-14061
WBGene00171210	0	21ur-11643
WBGene00171211	0	21ur-14191
WBGene00171212	0	21ur-11740
WBGene00171213	0	21ur-14984
WBGene00171214	0	21ur-11027
WBGene00171215	0	21ur-15165
WBGene00171216	0	21ur-14038
WBGene00171217	0	21ur-10889
WBGene00171218	0	21ur-11574
WBGene00171219	0	21ur-11992
WBGene00171220	0	21ur-5476
WBGene00171221	0	21ur-8114
WBGene00171222	0	21ur-14810
WBGene00171223	0	21ur-13789
WBGene00171224	0	21ur-7155
WBGene00171225	0	21ur-8150
WBGene00171226	0	21ur-11804
WBGene00171227	0	21ur-14050
WBGene00171228	0	21ur-14001
WBGene00171229	0	21ur-15682
WBGene00171230	1	21ur-7511
WBGene00171231	0	21ur-10495
WBGene00171232	0	21ur-13959
WBGene00171233	0	21ur-7775
WBGene00171234	0	21ur-13848
WBGene00171235	0	21ur-6536
WBGene00171236	0	21ur-8133
WBGene00171237	0	21ur-8399
WBGene00171238	0	21ur-6068
WBGene00171239	0	21ur-10032
WBGene00171240	0	21ur-10257
WBGene00171241	0	21ur-6809
WBGene00171242	0	21ur-5578
WBGene00171243	0	21ur-8913
WBGene00171244	0	21ur-14644
WBGene00171245	0	21ur-5907
WBGene00171246	0	21ur-11111
WBGene00171247	0	21ur-11609
WBGene00171248	0	21ur-12865
WBGene00171249	0	21ur-6000
WBGene00171250	0	21ur-7693
WBGene00171251	0	21ur-12549
WBGene00171252	0	21ur-8090
WBGene00171253	0	21ur-8771
WBGene00171254	0	21ur-11460
WBGene00171255	0	21ur-6778
WBGene00171256	0	21ur-10335
WBGene00171257	0	21ur-13825
WBGene00171258	0	21ur-7059
WBGene00171259	0	21ur-12809
WBGene00171260	0	21ur-11337
WBGene00171261	0	21ur-6282
WBGene00171262	0	21ur-11719
WBGene00171263	0	21ur-11579
WBGene00171264	0	21ur-8765
WBGene00171265	0	21ur-10517
WBGene00171266	0	21ur-8330
WBGene00171267	0	21ur-6689
WBGene00171268	0	21ur-12569
WBGene00171269	0	21ur-6684
WBGene00171270	0	21ur-12275
WBGene00171271	0	21ur-11570
WBGene00171272	0	21ur-14904
WBGene00171273	0	21ur-8344
WBGene00171274	0	21ur-5530
WBGene00171275	0	21ur-9791
WBGene00171276	0	21ur-11129
WBGene00171277	0	21ur-9544
WBGene00171278	0	21ur-8238
WBGene00171279	0	21ur-10692
WBGene00171280	1	21ur-14822
WBGene00171281	0	21ur-5794
WBGene00171282	0	21ur-15368
WBGene00171283	0	21ur-15224
WBGene00171284	0	21ur-13883
WBGene00171285	0	21ur-13154
WBGene00171286	0	21ur-15082
WBGene00171287	0	21ur-12170
WBGene00171288	0	21ur-8724
WBGene00171289	0	21ur-15218
WBGene00171290	0	21ur-7796
WBGene00171291	0	21ur-15538
WBGene00171292	0	21ur-7594
WBGene00171293	0	21ur-6658
WBGene00171294	0	21ur-11495
WBGene00171295	0	21ur-12212
WBGene00171296	0	21ur-10923
WBGene00171297	0	21ur-14829
WBGene00171298	0	21ur-15172
WBGene00171299	0	21ur-14855
WBGene00171300	0	21ur-15124
WBGene00171301	0	21ur-11382
WBGene00171302	0	21ur-11794
WBGene00171303	0	21ur-11709
WBGene00171304	0	21ur-6668
WBGene00171305	0	21ur-14076
WBGene00171306	0	21ur-6180
WBGene00171307	0	21ur-6025
WBGene00171308	0	21ur-5937
WBGene00171309	0	21ur-6380
WBGene00171310	0	21ur-6656
WBGene00171311	1	21ur-11261
WBGene00171312	0	21ur-6142
WBGene00171313	0	21ur-7870
WBGene00171314	0	21ur-6518
WBGene00171315	0	21ur-14586
WBGene00171316	0	21ur-10916
WBGene00171317	0	21ur-10654
WBGene00171318	0	21ur-15211
WBGene00171319	0	21ur-8680
WBGene00171320	0	21ur-11889
WBGene00171321	0	21ur-6885
WBGene00171322	0	21ur-15515
WBGene00171323	0	21ur-8868
WBGene00171324	0	21ur-14873
WBGene00171325	0	21ur-14664
WBGene00171326	0	21ur-11449
WBGene00171327	0	21ur-14198
WBGene00171328	0	21ur-10124
WBGene00171329	0	21ur-10189
WBGene00171330	0	21ur-6112
WBGene00171331	0	21ur-13586
WBGene00171332	0	21ur-6731
WBGene00171333	0	21ur-5508
WBGene00171334	0	21ur-10172
WBGene00171335	0	21ur-14694
WBGene00171336	0	21ur-9710
WBGene00171337	0	21ur-13685
WBGene00171338	0	21ur-11458
WBGene00171339	0	21ur-9106
WBGene00171340	0	21ur-11120
WBGene00171341	0	21ur-15119
WBGene00171342	0	21ur-6909
WBGene00171343	0	21ur-13031
WBGene00171344	0	21ur-11094
WBGene00171345	0	21ur-11371
WBGene00171346	0	21ur-15531
WBGene00171347	0	21ur-12215
WBGene00171348	0	21ur-13662
WBGene00171349	0	21ur-9621
WBGene00171350	0	21ur-7718
WBGene00171351	0	21ur-12703
WBGene00171352	0	21ur-15406
WBGene00171353	0	21ur-6160
WBGene00171354	0	21ur-5992
WBGene00171355	0	21ur-10471
WBGene00171356	0	21ur-13145
WBGene00171357	0	21ur-13938
WBGene00171358	0	21ur-8011
WBGene00171359	0	21ur-8363
WBGene00171360	0	21ur-15644
WBGene00171361	0	21ur-11286
WBGene00171362	0	21ur-14679
WBGene00171363	0	21ur-6646
WBGene00171364	0	21ur-6358
WBGene00171365	0	21ur-5547
WBGene00171366	0	21ur-8872
WBGene00171367	0	21ur-8642
WBGene00171368	0	21ur-11015
WBGene00171369	0	21ur-11475
WBGene00171370	0	21ur-9184
WBGene00171371	0	21ur-14567
WBGene00171372	0	21ur-12963
WBGene00171373	0	21ur-8790
WBGene00171374	0	21ur-12547
WBGene00171375	0	21ur-13897
WBGene00171376	0	21ur-8824
WBGene00171377	0	21ur-8947
WBGene00171378	0	21ur-10097
WBGene00171379	0	21ur-15445
WBGene00171380	0	21ur-10248
WBGene00171381	0	21ur-12641
WBGene00171382	0	21ur-14319
WBGene00171383	0	21ur-15186
WBGene00171384	0	21ur-10378
WBGene00171385	0	21ur-9131
WBGene00171386	0	21ur-15344
WBGene00171387	0	21ur-5739
WBGene00171388	0	21ur-13476
WBGene00171389	0	21ur-7039
WBGene00171390	0	21ur-13966
WBGene00171391	0	21ur-14820
WBGene00171392	0	21ur-10321
WBGene00171393	0	21ur-11668
WBGene00171394	0	21ur-9292
WBGene00171395	0	21ur-9916
WBGene00171396	0	21ur-14320
WBGene00171397	0	21ur-14815
WBGene00171398	0	21ur-10900
WBGene00171399	0	21ur-7371
WBGene00171400	0	21ur-7932
WBGene00171401	0	21ur-9030
WBGene00171402	0	21ur-12362
WBGene00171403	0	21ur-10906
WBGene00171404	0	21ur-15695
WBGene00171405	0	21ur-13368
WBGene00171406	0	21ur-13475
WBGene00171407	0	21ur-15546
WBGene00171408	0	21ur-15383
WBGene00171409	0	21ur-10179
WBGene00171410	0	21ur-7819
WBGene00171411	0	21ur-6393
WBGene00171412	0	21ur-8397
WBGene00171413	0	21ur-6630
WBGene00171414	0	21ur-8898
WBGene00171415	0	21ur-9876
WBGene00171416	0	21ur-9410
WBGene00171417	1	21ur-13581
WBGene00171418	0	21ur-5551
WBGene00171419	1	21ur-10699
WBGene00171420	0	21ur-10953
WBGene00171421	0	21ur-15640
WBGene00171422	0	21ur-5842
WBGene00171423	0	21ur-6509
WBGene00171424	0	21ur-8940
WBGene00171425	0	21ur-14503
WBGene00171426	0	21ur-14483
WBGene00171427	0	21ur-11254
WBGene00171428	0	21ur-7709
WBGene00171429	0	21ur-11758
WBGene00171430	0	21ur-13120
WBGene00171431	0	21ur-9692
WBGene00171432	0	21ur-11442
WBGene00171433	0	21ur-7097
WBGene00171434	0	21ur-7062
WBGene00171435	0	21ur-7958
WBGene00171436	0	21ur-5514
WBGene00171437	0	21ur-8063
WBGene00171438	0	21ur-7393
WBGene00171439	0	21ur-5916
WBGene00171440	0	21ur-8786
WBGene00171441	0	21ur-12029
WBGene00171442	0	21ur-12786
WBGene00171443	0	21ur-5886
WBGene00171444	0	21ur-8911
WBGene00171445	0	21ur-9897
WBGene00171446	0	21ur-13160
WBGene00171447	0	21ur-5671
WBGene00171448	0	21ur-9042
WBGene00171449	0	21ur-10648
WBGene00171450	0	21ur-14512
WBGene00171451	0	21ur-13778
WBGene00171452	0	21ur-13265
WBGene00171453	0	21ur-7194
WBGene00171454	1	21ur-6623
WBGene00171455	0	21ur-14091
WBGene00171456	0	21ur-7655
WBGene00171457	0	21ur-9638
WBGene00171458	0	21ur-13708
WBGene00171459	0	21ur-15044
WBGene00171460	0	21ur-5568
WBGene00171461	0	21ur-12815
WBGene00171462	0	21ur-14497
WBGene00171463	0	21ur-5501
WBGene00171464	0	21ur-6353
WBGene00171465	0	21ur-7427
WBGene00171466	0	21ur-11663
WBGene00171467	0	21ur-12227
WBGene00171468	0	21ur-13280
WBGene00171469	0	21ur-14282
WBGene00171470	0	21ur-10255
WBGene00171471	0	21ur-13138
WBGene00171472	0	21ur-9486
WBGene00171473	0	21ur-11034
WBGene00171474	0	21ur-7070
WBGene00171475	0	21ur-13494
WBGene00171476	0	21ur-15463
WBGene00171477	0	21ur-11268
WBGene00171478	0	21ur-7969
WBGene00171479	1	21ur-9213
WBGene00171480	0	21ur-15019
WBGene00171481	0	21ur-14329
WBGene00171482	0	21ur-6738
WBGene00171483	0	21ur-5680
WBGene00171484	0	21ur-7984
WBGene00171485	0	21ur-15266
WBGene00171486	0	21ur-14490
WBGene00171487	0	21ur-9624
WBGene00171488	0	21ur-8866
WBGene00171489	0	21ur-11205
WBGene00171490	0	21ur-9357
WBGene00171491	0	21ur-15334
WBGene00171492	0	21ur-8322
WBGene00171493	0	21ur-9032
WBGene00171494	0	21ur-6155
WBGene00171495	0	21ur-8950
WBGene00171496	0	21ur-10893
WBGene00171497	12	21ur-14713
WBGene00171498	0	21ur-6881
WBGene00171499	0	21ur-10605
WBGene00171500	0	21ur-13297
WBGene00171501	0	21ur-7433
WBGene00171502	0	21ur-7802
WBGene00171503	0	21ur-11046
WBGene00171504	0	21ur-13780
WBGene00171505	0	21ur-11653
WBGene00171506	0	21ur-10806
WBGene00171507	0	21ur-15304
WBGene00171508	0	21ur-10566
WBGene00171509	0	21ur-13000
WBGene00171510	0	21ur-8213
WBGene00171511	0	21ur-13575
WBGene00171512	0	21ur-15567
WBGene00171513	0	21ur-9393
WBGene00171514	0	21ur-11353
WBGene00171515	0	21ur-12974
WBGene00171516	0	21ur-11348
WBGene00171517	0	21ur-6718
WBGene00171518	1	21ur-8244
WBGene00171519	0	21ur-12590
WBGene00171520	0	21ur-5734
WBGene00171521	0	21ur-15281
WBGene00171522	0	21ur-13718
WBGene00171523	0	21ur-7299
WBGene00171524	0	21ur-14756
WBGene00171525	0	21ur-11893
WBGene00171526	0	21ur-7583
WBGene00171527	0	21ur-9687
WBGene00171528	0	21ur-7414
WBGene00171529	0	21ur-13692
WBGene00171530	0	21ur-9282
WBGene00171531	0	21ur-8891
WBGene00171532	0	21ur-9893
WBGene00171533	0	21ur-8038
WBGene00171534	0	21ur-11004
WBGene00171535	0	21ur-6189
WBGene00171536	0	21ur-6408
WBGene00171537	0	21ur-8178
WBGene00171538	0	21ur-14866
WBGene00171539	0	21ur-14100
WBGene00171540	0	21ur-13097
WBGene00171541	0	21ur-5655
WBGene00171542	0	21ur-11065
WBGene00171543	0	21ur-14225
WBGene00171544	0	21ur-12424
WBGene00171545	0	21ur-6867
WBGene00171546	0	21ur-8761
WBGene00171547	0	21ur-13272
WBGene00171548	0	21ur-12281
WBGene00171549	0	21ur-10611
WBGene00171550	0	21ur-7827
WBGene00171551	0	21ur-7997
WBGene00171552	0	21ur-9060
WBGene00171553	0	21ur-8041
WBGene00171554	0	21ur-13857
WBGene00171555	0	21ur-7123
WBGene00171556	0	21ur-10946
WBGene00171557	0	21ur-12849
WBGene00171558	0	21ur-6524
WBGene00171559	0	21ur-6898
WBGene00171560	0	21ur-12036
WBGene00171561	0	21ur-8593
WBGene00171562	0	21ur-11897
WBGene00171563	0	21ur-6286
WBGene00171564	0	21ur-6711
WBGene00171565	0	21ur-14043
WBGene00171566	0	21ur-12452
WBGene00171567	0	21ur-8396
WBGene00171568	1	21ur-9650
WBGene00171569	0	21ur-10988
WBGene00171570	0	21ur-5741
WBGene00171571	0	21ur-9762
WBGene00171572	0	21ur-8183
WBGene00171573	0	21ur-14623
WBGene00171574	0	21ur-8354
WBGene00171575	0	21ur-10136
WBGene00171576	3	21ur-10392
WBGene00171577	0	21ur-15370
WBGene00171578	0	21ur-14761
WBGene00171579	0	21ur-15431
WBGene00171580	0	21ur-7292
WBGene00171581	0	21ur-14945
WBGene00171582	0	21ur-13240
WBGene00171583	0	21ur-14598
WBGene00171584	0	21ur-9495
WBGene00171585	0	21ur-15002
WBGene00171586	0	21ur-13245
WBGene00171587	0	21ur-7615
WBGene00171588	0	21ur-7696
WBGene00171589	0	21ur-13996
WBGene00171590	0	21ur-9326
WBGene00171591	0	21ur-10544
WBGene00171592	0	21ur-6250
WBGene00171593	0	21ur-12206
WBGene00171594	0	21ur-13533
WBGene00171595	0	21ur-12760
WBGene00171596	0	21ur-15518
WBGene00171597	0	21ur-8268
WBGene00171598	0	21ur-8018
WBGene00171599	0	21ur-6745
WBGene00171600	0	21ur-7449
WBGene00171601	0	21ur-7785
WBGene00171602	0	21ur-7841
WBGene00171603	0	21ur-10386
WBGene00171604	0	21ur-14273
WBGene00171605	0	21ur-6594
WBGene00171606	0	21ur-12784
WBGene00171607	0	21ur-12432
WBGene00171608	0	21ur-15558
WBGene00171609	0	21ur-14697
WBGene00171610	0	21ur-15551
WBGene00171611	0	21ur-12796
WBGene00171612	0	21ur-14545
WBGene00171613	0	21ur-5697
WBGene00171614	0	21ur-6963
WBGene00171615	0	21ur-9969
WBGene00171616	1	21ur-8603
WBGene00171617	0	21ur-13850
WBGene00171618	0	21ur-11770
WBGene00171619	0	21ur-11297
WBGene00171620	0	21ur-13511
WBGene00171621	0	21ur-15078
WBGene00171622	0	21ur-12252
WBGene00171623	0	21ur-6519
WBGene00171624	0	21ur-6803
WBGene00171625	0	21ur-13207
WBGene00171626	0	21ur-15379
WBGene00171627	0	21ur-13334
WBGene00171628	0	21ur-9666
WBGene00171629	0	21ur-14163
WBGene00171630	0	21ur-7420
WBGene00171631	0	21ur-14131
WBGene00171632	0	21ur-6938
WBGene00171633	0	21ur-12557
WBGene00171634	0	21ur-7388
WBGene00171635	0	21ur-6330
WBGene00171636	0	21ur-8453
WBGene00171637	0	21ur-11318
WBGene00171638	0	21ur-15097
WBGene00171639	0	21ur-7921
WBGene00171640	0	21ur-5837
WBGene00171641	0	21ur-10012
WBGene00171642	0	21ur-13463
WBGene00171643	0	21ur-5755
WBGene00171644	2	21ur-8469
WBGene00171645	0	21ur-5626
WBGene00171646	0	21ur-7305
WBGene00171647	0	21ur-5482
WBGene00171648	0	21ur-15485
WBGene00171649	0	21ur-5636
WBGene00171650	0	21ur-5786
WBGene00171651	0	21ur-9513
WBGene00171652	0	21ur-10693
WBGene00171653	0	21ur-7762
WBGene00171654	0	21ur-7642
WBGene00171655	0	21ur-6894
WBGene00171656	0	21ur-11939
WBGene00171657	0	21ur-14537
WBGene00171658	0	21ur-6307
WBGene00171659	0	21ur-7143
WBGene00171660	0	21ur-6406
WBGene00171661	0	21ur-8159
WBGene00171662	0	21ur-11595
WBGene00171663	0	21ur-15317
WBGene00171664	0	21ur-13347
WBGene00171665	0	21ur-7711
WBGene00171666	0	21ur-10590
WBGene00171667	0	21ur-15675
WBGene00171668	0	21ur-14337
WBGene00171669	0	21ur-15105
WBGene00171670	0	21ur-9387
WBGene00171671	0	21ur-12655
WBGene00171672	0	21ur-7277
WBGene00171673	0	21ur-6376
WBGene00171674	0	21ur-15475
WBGene00171675	0	21ur-13336
WBGene00171676	0	21ur-12056
WBGene00171677	0	21ur-9343
WBGene00171678	0	21ur-11100
WBGene00171679	0	21ur-13548
WBGene00171680	0	21ur-6916
WBGene00171681	0	21ur-6424
WBGene00171682	1	21ur-5465
WBGene00171683	0	21ur-10241
WBGene00171684	0	21ur-13766
WBGene00171685	0	21ur-7444
WBGene00171686	0	21ur-7285
WBGene00171687	0	21ur-13811
